Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,2008,2008,Oregon,41,55-64 years,55-64,3769,476616,790.8
,2008,2008,Pennsylvania,42,25-34 years,25-34,1680,1480932,113.4
,2008,2008,Pennsylvania,42,35-44 years,35-44,3087,1692869,182.4
,2008,2008,Pennsylvania,42,45-54 years,45-54,7923,1937827,408.9
,2008,2008,Pennsylvania,42,55-64 years,55-64,13155,1518364,866.4
,2008,2008,Rhode Island,44,25-34 years,25-34,105,127188,82.6
,2008,2008,Rhode Island,44,35-44 years,35-44,239,145423,164.3
,2008,2008,Rhode Island,44,45-54 years,45-54,613,162107,378.1
,2008,2008,Rhode Island,44,55-64 years,55-64,971,122375,793.5
,2008,2008,South Carolina,45,25-34 years,25-34,779,580589,134.2
,2008,2008,South Carolina,45,35-44 years,35-44,1459,616076,236.8
,2008,2008,South Carolina,45,45-54 years,45-54,3594,647973,554.7
,2008,2008,South Carolina,45,55-64 years,55-64,5619,550714,1020.3
,2008,2008,South Dakota,46,25-34 years,25-34,100,99505,100.5
,2008,2008,South Dakota,46,35-44 years,35-44,173,95531,181.1
,2008,2008,South Dakota,46,45-54 years,45-54,384,117282,327.4
,2008,2008,South Dakota,46,55-64 years,55-64,678,90851,746.3
,2008,2008,Tennessee,47,25-34 years,25-34,1140,816265,139.7
,2008,2008,Tennessee,47,35-44 years,35-44,2131,875451,243.4
,2008,2008,Tennessee,47,45-54 years,45-54,5020,914098,549.2
,2008,2008,Tennessee,47,55-64 years,55-64,7949,741055,1072.7
,2008,2008,Texas,48,25-34 years,25-34,3700,3495902,105.8
,2008,2008,Texas,48,35-44 years,35-44,6305,3425430,184.1
,2008,2008,Texas,48,45-54 years,45-54,14180,3336384,425.0
,2008,2008,Texas,48,55-64 years,55-64,22034,2399890,918.1
,2008,2008,Utah,49,25-34 years,25-34,435,429369,101.3
,2008,2008,Utah,49,35-44 years,35-44,500,317481,157.5
,2008,2008,Utah,49,45-54 years,45-54,1084,303088,357.7
,2008,2008,Utah,49,55-64 years,55-64,1482,221066,670.4
,2008,2008,Vermont,50,25-34 years,25-34,60,67742,88.6
,2008,2008,Vermont,50,35-44 years,35-44,121,83517,144.9
,2008,2008,Vermont,50,45-54 years,45-54,358,103507,345.9
,2008,2008,Vermont,50,55-64 years,55-64,569,84427,674.0
,2008,2008,Virginia,51,25-34 years,25-34,937,1051186,89.1
,2008,2008,Virginia,51,35-44 years,35-44,1840,1138267,161.6
,2008,2008,Virginia,51,45-54 years,45-54,4538,1186006,382.6
,2008,2008,Virginia,51,55-64 years,55-64,7412,896712,826.6
,2008,2008,Washington,53,25-34 years,25-34,736,899021,81.9
,2008,2008,Washington,53,35-44 years,35-44,1334,920387,144.9
,2008,2008,Washington,53,45-54 years,45-54,3530,985424,358.2
,2008,2008,Washington,53,55-64 years,55-64,5879,777195,756.4
,2008,2008,West Virginia,54,25-34 years,25-34,358,220531,162.3
,2008,2008,West Virginia,54,35-44 years,35-44,685,242737,282.2
,2008,2008,West Virginia,54,45-54 years,45-54,1535,278851,550.5
,2008,2008,West Virginia,54,55-64 years,55-64,2793,249897,1117.7
,2008,2008,Wisconsin,55,25-34 years,25-34,617,701692,87.9
,2008,2008,Wisconsin,55,35-44 years,35-44,1123,760990,147.6
,2008,2008,Wisconsin,55,45-54 years,45-54,2896,871193,332.4
,2008,2008,Wisconsin,55,55-64 years,55-64,4938,649975,759.7
,2008,2008,Wyoming,56,25-34 years,25-34,111,71440,155.4
,2008,2008,Wyoming,56,35-44 years,35-44,147,66790,220.1
,2008,2008,Wyoming,56,45-54 years,45-54,389,84979,457.8
,2008,2008,Wyoming,56,55-64 years,55-64,486,67666,718.2
,2009,2009,Alabama,01,25-34 years,25-34,942,605551,155.6
,2009,2009,Alabama,01,35-44 years,35-44,1746,626649,278.6
,2009,2009,Alabama,01,45-54 years,45-54,4079,692734,588.8
,2009,2009,Alabama,01,55-64 years,55-64,6654,572887,1161.5
,2009,2009,Alaska,02,25-34 years,25-34,138,98338,140.3
,2009,2009,Alaska,02,35-44 years,35-44,199,92685,214.7
,2009,2009,Alaska,02,45-54 years,45-54,487,112318,433.6
,2009,2009,Alaska,02,55-64 years,55-64,574,83075,690.9
,2009,2009,Arizona,04,25-34 years,25-34,1006,859294,117.1
,2009,2009,Arizona,04,35-44 years,35-44,1582,825788,191.6
,2009,2009,Arizona,04,45-54 years,45-54,3503,836017,419.0
,2009,2009,Arizona,04,55-64 years,55-64,5654,704828,802.2
,2009,2009,Arkansas,05,25-34 years,25-34,586,374133,156.6
,2009,2009,Arkansas,05,35-44 years,35-44,995,369150,269.5
,2009,2009,Arkansas,05,45-54 years,45-54,2405,405489,593.1
,2009,2009,Arkansas,05,55-64 years,55-64,3790,343649,1102.9
,2009,2009,California,06,25-34 years,25-34,4188,5279559,79.3
,2009,2009,California,06,35-44 years,35-44,7437,5214338,142.6
,2009,2009,California,06,45-54 years,45-54,18530,5220443,355.0
,2009,2009,California,06,55-64 years,55-64,28824,3905550,738.0
,2009,2009,Colorado,08,25-34 years,25-34,690,715247,96.5
,2009,2009,Colorado,08,35-44 years,35-44,1151,700394,164.3
,2009,2009,Colorado,08,45-54 years,45-54,2653,742434,357.3
,2009,2009,Colorado,08,55-64 years,55-64,3994,577217,691.9
,2009,2009,Connecticut,09,25-34 years,25-34,358,415315,86.2
,2009,2009,Connecticut,09,35-44 years,35-44,697,496521,140.4
,2009,2009,Connecticut,09,45-54 years,45-54,1793,572740,313.1
,2009,2009,Connecticut,09,55-64 years,55-64,2890,430784,670.9
,2009,2009,Delaware,10,25-34 years,25-34,136,110691,122.9
,2009,2009,Delaware,10,35-44 years,35-44,230,117947,195.0
,2009,2009,Delaware,10,45-54 years,45-54,636,132682,479.3
,2009,2009,Delaware,10,55-64 years,55-64,896,107654,832.3
,2009,2009,District of Columbia,11,25-34 years,25-34,127,118225,107.4
,2009,2009,District of Columbia,11,35-44 years,35-44,216,80868,267.1
,2009,2009,District of Columbia,11,45-54 years,45-54,526,75543,696.3
,2009,2009,District of Columbia,11,55-64 years,55-64,734,62750,1169.7
,2009,2009,Florida,12,25-34 years,25-34,2842,2268725,125.3
,2009,2009,Florida,12,35-44 years,35-44,4925,2460117,200.2
,2009,2009,Florida,12,45-54 years,45-54,12329,2715193,454.1
,2009,2009,Florida,12,55-64 years,55-64,19755,2274599,868.5
,2009,2009,Georgia,13,25-34 years,25-34,1601,1338179,119.6
,2009,2009,Georgia,13,35-44 years,35-44,2779,1411873,196.8
,2009,2009,Georgia,13,45-54 years,45-54,6582,1374167,479.0
,2009,2009,Georgia,13,55-64 years,55-64,10307,1036484,994.4
,2009,2009,Hawaii,15,25-34 years,25-34,155,183239,84.6
,2009,2009,Hawaii,15,35-44 years,35-44,286,176853,161.7
,2009,2009,Hawaii,15,45-54 years,45-54,698,193429,360.9
,2009,2009,Hawaii,15,55-64 years,55-64,1238,171079,723.6
,2009,2009,Idaho,16,25-34 years,25-34,201,207725,96.8
,2009,2009,Idaho,16,35-44 years,35-44,334,191945,174.0
,2009,2009,Idaho,16,45-54 years,45-54,788,208898,377.2
,2009,2009,Idaho,16,55-64 years,55-64,1326,174897,758.2
,2009,2009,Illinois,17,25-34 years,25-34,1646,1770469,93.0
,2009,2009,Illinois,17,35-44 years,35-44,2841,1746776,162.6
,2009,2009,Illinois,17,45-54 years,45-54,7392,1871148,395.1
,2009,2009,Illinois,17,55-64 years,55-64,11976,1428967,838.1
,2009,2009,Indiana,18,25-34 years,25-34,938,825179,113.7
,2009,2009,Indiana,18,35-44 years,35-44,1737,851373,204.0
,2009,2009,Indiana,18,45-54 years,45-54,4355,946400,460.2
,2009,2009,Indiana,18,55-64 years,55-64,6949,747106,930.1
,2009,2009,Iowa,19,25-34 years,25-34,334,377041,88.6
,2009,2009,Iowa,19,35-44 years,35-44,598,368264,162.4
,2009,2009,Iowa,19,45-54 years,45-54,1541,442237,348.5
,2009,2009,Iowa,19,55-64 years,55-64,2795,361422,773.3
,2009,2009,Kansas,20,25-34 years,25-34,420,370956,113.2
,2009,2009,Kansas,20,35-44 years,35-44,590,349360,168.9
,2009,2009,Kansas,20,45-54 years,45-54,1642,408687,401.8
,2009,2009,Kansas,20,55-64 years,55-64,2716,320851,846.5
,2009,2009,Kentucky,21,25-34 years,25-34,817,564291,144.8
,2009,2009,Kentucky,21,35-44 years,35-44,1487,583402,254.9
,2009,2009,Kentucky,21,45-54 years,45-54,3591,641717,559.6
,2009,2009,Kentucky,21,55-64 years,55-64,5819,524383,1109.7
,2009,2009,Louisiana,22,25-34 years,25-34,951,613507,155.0
,2009,2009,Louisiana,22,35-44 years,35-44,1505,568146,264.9
,2009,2009,Louisiana,22,45-54 years,45-54,3789,654126,579.2
,2009,2009,Louisiana,22,55-64 years,55-64,5784,519317,1113.8
,2009,2009,Maine,23,25-34 years,25-34,140,144182,97.1
,2009,2009,Maine,23,35-44 years,35-44,276,176367,156.5
,2009,2009,Maine,23,45-54 years,45-54,793,219374,361.5
,2009,2009,Maine,23,55-64 years,55-64,1409,186977,753.6
,2009,2009,Maryland,24,25-34 years,25-34,822,750047,109.6
,2009,2009,Maryland,24,35-44 years,35-44,1455,808015,180.1
,2009,2009,Maryland,24,45-54 years,45-54,3702,895759,413.3
,2009,2009,Maryland,24,55-64 years,55-64,5733,675736,848.4
,2009,2009,Massachusetts,25,25-34 years,25-34,663,836527,79.3
,2009,2009,Massachusetts,25,35-44 years,35-44,1324,904913,146.3
,2009,2009,Massachusetts,25,45-54 years,45-54,3339,1006698,331.7
,2009,2009,Massachusetts,25,55-64 years,55-64,5421,779883,695.1
,2009,2009,Michigan,26,25-34 years,25-34,1328,1168135,113.7
,2009,2009,Michigan,26,35-44 years,35-44,2522,1308098,192.8
,2009,2009,Michigan,26,45-54 years,45-54,6667,1519908,438.6
,2009,2009,Michigan,26,55-64 years,55-64,10915,1216437,897.3
,2009,2009,Minnesota,27,25-34 years,25-34,468,707472,66.2
,2009,2009,Minnesota,27,35-44 years,35-44,910,692200,131.5
,2009,2009,Minnesota,27,45-54 years,45-54,2458,808480,304.0
,2009,2009,Minnesota,27,55-64 years,55-64,4077,608257,670.3
,2009,2009,Mississippi,28,25-34 years,25-34,646,385569,167.5
,2009,2009,Mississippi,28,35-44 years,35-44,1099,378587,290.3
,2009,2009,Mississippi,28,45-54 years,45-54,2557,417705,612.2
,2009,2009,Mississippi,28,55-64 years,55-64,4007,337648,1186.7
,2009,2009,Missouri,29,25-34 years,25-34,1014,767881,132.1
,2009,2009,Missouri,29,35-44 years,35-44,1565,759772,206.0
,2009,2009,Missouri,29,45-54 years,45-54,4186,888545,471.1
,2009,2009,Missouri,29,55-64 years,55-64,6704,702887,953.8
,2009,2009,Montana,30,25-34 years,25-34,158,120469,131.2
,2009,2009,Montana,30,35-44 years,35-44,250,113930,219.4
,2009,2009,Montana,30,45-54 years,45-54,654,151768,430.9
,2009,2009,Montana,30,55-64 years,55-64,1055,134566,784.0
,2009,2009,Nebraska,31,25-34 years,25-34,210,240551,87.3
,2009,2009,Nebraska,31,35-44 years,35-44,320,221821,144.3
,2009,2009,Nebraska,31,45-54 years,45-54,933,259696,359.3
,2009,2009,Nebraska,31,55-64 years,55-64,1533,206615,742.0
,2009,2009,Nevada,32,25-34 years,25-34,380,388477,97.8
,2009,2009,Nevada,32,35-44 years,35-44,747,386059,193.5
,2009,2009,Nevada,32,45-54 years,45-54,1749,374399,467.1
,2009,2009,Nevada,32,55-64 years,55-64,2998,307809,974.0
,2009,2009,New Hampshire,33,25-34 years,25-34,120,143585,83.6
,2009,2009,New Hampshire,33,35-44 years,35-44,245,184831,132.6
,2009,2009,New Hampshire,33,45-54 years,45-54,675,225392,299.5
,2009,2009,New Hampshire,33,55-64 years,55-64,1239,172791,717.1
,2009,2009,New Jersey,34,25-34 years,25-34,960,1103609,87.0
,2009,2009,New Jersey,34,35-44 years,35-44,1810,1260652,143.6
,2009,2009,New Jersey,34,45-54 years,45-54,4536,1370539,331.0
,2009,2009,New Jersey,34,55-64 years,55-64,7461,1017034,733.6
,2009,2009,New Mexico,35,25-34 years,25-34,415,262060,158.4
,2009,2009,New Mexico,35,35-44 years,35-44,673,249557,269.7
,2009,2009,New Mexico,35,45-54 years,45-54,1374,291819,470.8
,2009,2009,New Mexico,35,55-64 years,55-64,2052,249269,823.2
,2009,2009,New York,36,25-34 years,25-34,1962,2635818,74.4
,2009,2009,New York,36,35-44 years,35-44,3870,2654219,145.8
,2009,2009,New York,36,45-54 years,45-54,10110,2869544,352.3
,2009,2009,New York,36,55-64 years,55-64,16892,2244247,752.7
,2009,2009,North Carolina,37,25-34 years,25-34,1386,1237192,112.0
,2009,2009,North Carolina,37,35-44 years,35-44,2581,1336480,193.1
,2009,2009,North Carolina,37,45-54 years,45-54,6251,1357941,460.3
,2009,2009,North Carolina,37,55-64 years,55-64,10283,1108180,927.9
,2009,2009,North Dakota,38,25-34 years,25-34,103,87228,118.1
,2009,2009,North Dakota,38,35-44 years,35-44,136,75449,180.3
,2009,2009,North Dakota,38,45-54 years,45-54,346,97263,355.7
,2009,2009,North Dakota,38,55-64 years,55-64,565,78775,717.2
,2009,2009,Ohio,39,25-34 years,25-34,1655,1410648,117.3
,2009,2009,Ohio,39,35-44 years,35-44,3010,1506297,199.8
,2009,2009,Ohio,39,45-54 years,45-54,8030,1751039,458.6
,2009,2009,Ohio,39,55-64 years,55-64,13150,1407110,934.5
,2009,2009,Oklahoma,40,25-34 years,25-34,701,498218,140.7
,2009,2009,Oklahoma,40,35-44 years,35-44,1186,461158,257.2
,2009,2009,Oklahoma,40,45-54 years,45-54,3107,526476,590.2
,2009,2009,Oklahoma,40,55-64 years,55-64,4898,429509,1140.4
,2009,2009,Oregon,41,25-34 years,25-34,449,520329,86.3
,2009,2009,Oregon,41,35-44 years,35-44,805,500286,160.9
,2009,2009,Oregon,41,45-54 years,45-54,2197,543859,404.0
,2009,2009,Oregon,41,55-64 years,55-64,4044,495581,816.0
,2009,2009,Pennsylvania,42,25-34 years,25-34,1730,1498783,115.4
,2009,2009,Pennsylvania,42,35-44 years,35-44,2979,1647361,180.8
,2009,2009,Pennsylvania,42,45-54 years,45-54,8098,1943598,416.6
,2009,2009,Pennsylvania,42,55-64 years,55-64,13470,1573126,856.3
,2009,2009,Rhode Island,44,25-34 years,25-34,99,126651,78.2
,2009,2009,Rhode Island,44,35-44 years,35-44,220,140223,156.9
,2009,2009,Rhode Island,44,45-54 years,45-54,623,162676,383.0
,2009,2009,Rhode Island,44,55-64 years,55-64,970,126712,765.5
,2009,2009,South Carolina,45,25-34 years,25-34,777,586880,132.4
,2009,2009,South Carolina,45,35-44 years,35-44,1354,608228,222.6
,2009,2009,South Carolina,45,45-54 years,45-54,3519,656957,535.7
,2009,2009,South Carolina,45,55-64 years,55-64,6027,568892,1059.4
,2009,2009,South Dakota,46,25-34 years,25-34,107,103198,103.7
,2009,2009,South Dakota,46,35-44 years,35-44,172,93767,183.4
,2009,2009,South Dakota,46,45-54 years,45-54,417,117152,355.9
,2009,2009,South Dakota,46,55-64 years,55-64,713,94612,753.6
,2009,2009,Tennessee,47,25-34 years,25-34,1154,821861,140.4
,2009,2009,Tennessee,47,35-44 years,35-44,2076,862870,240.6
,2009,2009,Tennessee,47,45-54 years,45-54,5186,922529,562.2
,2009,2009,Tennessee,47,55-64 years,55-64,8256,765176,1079.0
,2009,2009,Texas,48,25-34 years,25-34,3749,3566069,105.1
,2009,2009,Texas,48,35-44 years,35-44,6025,3441890,175.0
,2009,2009,Texas,48,45-54 years,45-54,14366,3401438,422.4
,2009,2009,Texas,48,55-64 years,55-64,22549,2508152,899.0
,2009,2009,Utah,49,25-34 years,25-34,440,440646,99.9
,2009,2009,Utah,49,35-44 years,35-44,549,325022,168.9
,2009,2009,Utah,49,45-54 years,45-54,1086,305929,355.0
,2009,2009,Utah,49,55-64 years,55-64,1572,231203,679.9
,2009,2009,Vermont,50,25-34 years,25-34,51,68872,74.1
,2009,2009,Vermont,50,35-44 years,35-44,107,80278,133.3
,2009,2009,Vermont,50,45-54 years,45-54,312,103347,301.9
,2009,2009,Vermont,50,55-64 years,55-64,583,87424,666.9
,2009,2009,Virginia,51,25-34 years,25-34,901,1072354,84.0
,2009,2009,Virginia,51,35-44 years,35-44,1781,1119284,159.1
,2009,2009,Virginia,51,45-54 years,45-54,4576,1204125,380.0
,2009,2009,Virginia,51,55-64 years,55-64,7635,928240,822.5
,2009,2009,Washington,53,25-34 years,25-34,751,923298,81.3
,2009,2009,Washington,53,35-44 years,35-44,1328,912444,145.5
,2009,2009,Washington,53,45-54 years,45-54,3535,989369,357.3
,2009,2009,Washington,53,55-64 years,55-64,6079,809219,751.2
,2009,2009,West Virginia,54,25-34 years,25-34,393,221136,177.7
,2009,2009,West Virginia,54,35-44 years,35-44,679,239124,284.0
,2009,2009,West Virginia,54,45-54 years,45-54,1636,277570,589.4
,2009,2009,West Virginia,54,55-64 years,55-64,2835,257937,1099.1
,2009,2009,Wisconsin,55,25-34 years,25-34,585,713719,82.0
,2009,2009,Wisconsin,55,35-44 years,35-44,1131,739085,153.0
,2009,2009,Wisconsin,55,45-54 years,45-54,2906,875251,332.0
,2009,2009,Wisconsin,55,55-64 years,55-64,4980,677099,735.5
,2009,2009,Wyoming,56,25-34 years,25-34,109,76214,143.0
,2009,2009,Wyoming,56,35-44 years,35-44,145,67095,216.1
,2009,2009,Wyoming,56,45-54 years,45-54,325,84541,384.4
,2009,2009,Wyoming,56,55-64 years,55-64,527,70998,742.3
,2010,2010,Alabama,01,25-34 years,25-34,1005,608922,165.0
,2010,2010,Alabama,01,35-44 years,35-44,1625,619501,262.3
,2010,2010,Alabama,01,45-54 years,45-54,4040,693854,582.3
,2010,2010,Alabama,01,55-64 years,55-64,6753,588033,1148.4
,2010,2010,Alaska,02,25-34 years,25-34,130,103125,126.1
,2010,2010,Alaska,02,35-44 years,35-44,196,92974,210.8
,2010,2010,Alaska,02,45-54 years,45-54,466,111026,419.7
,2010,2010,Alaska,02,55-64 years,55-64,633,85909,736.8
,2010,2010,Arizona,04,25-34 years,25-34,1016,856693,118.6
,2010,2010,Arizona,04,35-44 years,35-44,1427,822494,173.5
,2010,2010,Arizona,04,45-54 years,45-54,3479,842546,412.9
,2010,2010,Arizona,04,55-64 years,55-64,5962,726228,821.0
,2010,2010,Arkansas,05,25-34 years,25-34,578,375892,153.8
,2010,2010,Arkansas,05,35-44 years,35-44,904,366208,246.9
,2010,2010,Arkansas,05,45-54 years,45-54,2365,407266,580.7
,2010,2010,Arkansas,05,55-64 years,55-64,3805,350991,1084.1
,2010,2010,California,06,25-34 years,25-34,3908,5317877,73.5
,2010,2010,California,06,35-44 years,35-44,6751,5182710,130.3
,2010,2010,California,06,45-54 years,45-54,17140,5252371,326.3
,2010,2010,California,06,55-64 years,55-64,29568,4036493,732.5
,2010,2010,Colorado,08,25-34 years,25-34,661,726278,91.0
,2010,2010,Colorado,08,35-44 years,35-44,1028,699644,146.9
,2010,2010,Colorado,08,45-54 years,45-54,2448,742698,329.6
,2010,2010,Colorado,08,55-64 years,55-64,4159,597644,695.9
,2010,2010,Connecticut,09,25-34 years,25-34,351,420377,83.5
,2010,2010,Connecticut,09,35-44 years,35-44,689,484438,142.2
,2010,2010,Connecticut,09,45-54 years,45-54,1770,575597,307.5
,2010,2010,Connecticut,09,55-64 years,55-64,2955,443452,666.4
,2010,2010,Delaware,10,25-34 years,25-34,129,111417,115.8
,2010,2010,Delaware,10,35-44 years,35-44,237,116087,204.2
,2010,2010,Delaware,10,45-54 years,45-54,627,133554,469.5
,2010,2010,Delaware,10,55-64 years,55-64,960,110929,865.4
,2010,2010,District of Columbia,11,25-34 years,25-34,114,124745,91.4
,2010,2010,District of Columbia,11,35-44 years,35-44,174,80659,215.7
,2010,2010,District of Columbia,11,45-54 years,45-54,497,75703,656.5
,2010,2010,District of Columbia,11,55-64 years,55-64,748,63977,1169.2
,2010,2010,Florida,12,25-34 years,25-34,2835,2289545,123.8
,2010,2010,Florida,12,35-44 years,35-44,4494,2431254,184.8
,2010,2010,Florida,12,45-54 years,45-54,12001,2741493,437.8
,2010,2010,Florida,12,55-64 years,55-64,20528,2337668,878.1
,2010,2010,Georgia,13,25-34 years,25-34,1486,1335560,111.3
,2010,2010,Georgia,13,35-44 years,35-44,2618,1397540,187.3
,2010,2010,Georgia,13,45-54 years,45-54,6502,1391252,467.3
,2010,2010,Georgia,13,55-64 years,55-64,10786,1069557,1008.5
,2010,2010,Hawaii,15,25-34 years,25-34,143,185333,77.2
,2010,2010,Hawaii,15,35-44 years,35-44,287,176373,162.7
,2010,2010,Hawaii,15,45-54 years,45-54,669,193765,345.3
,2010,2010,Hawaii,15,55-64 years,55-64,1205,175562,686.4
,2010,2010,Idaho,16,25-34 years,25-34,214,208965,102.4
,2010,2010,Idaho,16,35-44 years,35-44,320,191609,167.0
,2010,2010,Idaho,16,45-54 years,45-54,705,208537,338.1
,2010,2010,Idaho,16,55-64 years,55-64,1340,180313,743.2
,2010,2010,Illinois,17,25-34 years,25-34,1709,1775957,96.2
,2010,2010,Illinois,17,35-44 years,35-44,2586,1725890,149.8
,2010,2010,Illinois,17,45-54 years,45-54,7089,1870879,378.9
,2010,2010,Illinois,17,55-64 years,55-64,12059,1473207,818.6
,2010,2010,Indiana,18,25-34 years,25-34,965,827345,116.6
,2010,2010,Indiana,18,35-44 years,35-44,1525,840830,181.4
,2010,2010,Indiana,18,45-54 years,45-54,4344,946768,458.8
,2010,2010,Indiana,18,55-64 years,55-64,7267,769143,944.8
,2010,2010,Iowa,19,25-34 years,25-34,319,382583,83.4
,2010,2010,Iowa,19,35-44 years,35-44,563,364548,154.4
,2010,2010,Iowa,19,45-54 years,45-54,1665,439726,378.6
,2010,2010,Iowa,19,55-64 years,55-64,2830,372750,759.2
,2010,2010,Kansas,20,25-34 years,25-34,414,377720,109.6
,2010,2010,Kansas,20,35-44 years,35-44,571,346673,164.7
,2010,2010,Kansas,20,45-54 years,45-54,1644,406264,404.7
,2010,2010,Kansas,20,55-64 years,55-64,2833,331247,855.3
,2010,2010,Kentucky,21,25-34 years,25-34,874,566216,154.4
,2010,2010,Kentucky,21,35-44 years,35-44,1418,576662,245.9
,2010,2010,Kentucky,21,45-54 years,45-54,3630,643097,564.5
,2010,2010,Kentucky,21,55-64 years,55-64,5867,538993,1088.5
,2010,2010,Louisiana,22,25-34 years,25-34,1009,628433,160.6
,2010,2010,Louisiana,22,35-44 years,35-44,1482,564599,262.5
,2010,2010,Louisiana,22,45-54 years,45-54,3661,654375,559.5
,2010,2010,Louisiana,22,55-64 years,55-64,5906,535562,1102.8
,2010,2010,Maine,23,25-34 years,25-34,132,144624,91.3
,2010,2010,Maine,23,35-44 years,35-44,255,171376,148.8
,2010,2010,Maine,23,45-54 years,45-54,802,218575,366.9
,2010,2010,Maine,23,55-64 years,55-64,1511,192101,786.6
,2010,2010,Maryland,24,25-34 years,25-34,795,762042,104.3
,2010,2010,Maryland,24,35-44 years,35-44,1279,795572,160.8
,2010,2010,Maryland,24,45-54 years,45-54,3508,902204,388.8
,2010,2010,Maryland,24,55-64 years,55-64,5685,695768,817.1
,2010,2010,Massachusetts,25,25-34 years,25-34,663,845141,78.4
,2010,2010,Massachusetts,25,35-44 years,35-44,1170,887149,131.9
,2010,2010,Massachusetts,25,45-54 years,45-54,3189,1012435,315.0
,2010,2010,Massachusetts,25,55-64 years,55-64,5599,803369,696.9
,2010,2010,Michigan,26,25-34 years,25-34,1384,1164149,118.9
,2010,2010,Michigan,26,35-44 years,35-44,2452,1277974,191.9
,2010,2010,Michigan,26,45-54 years,45-54,6634,1510033,439.3
,2010,2010,Michigan,26,55-64 years,55-64,11252,1251997,898.7
,2010,2010,Minnesota,27,25-34 years,25-34,517,715586,72.2
,2010,2010,Minnesota,27,35-44 years,35-44,821,681094,120.5
,2010,2010,Minnesota,27,45-54 years,45-54,2375,807898,294.0
,2010,2010,Minnesota,27,55-64 years,55-64,4089,629364,649.7
,2010,2010,Mississippi,28,25-34 years,25-34,654,387253,168.9
,2010,2010,Mississippi,28,35-44 years,35-44,1030,374947,274.7
,2010,2010,Mississippi,28,45-54 years,45-54,2644,416976,634.1
,2010,2010,Mississippi,28,55-64 years,55-64,4213,347325,1213.0
,2010,2010,Missouri,29,25-34 years,25-34,1001,775467,129.1
,2010,2010,Missouri,29,35-44 years,35-44,1556,748616,207.9
,2010,2010,Missouri,29,45-54 years,45-54,4206,888572,473.3
,2010,2010,Missouri,29,55-64 years,55-64,6757,723278,934.2
,2010,2010,Montana,30,25-34 years,25-34,161,122864,131.0
,2010,2010,Montana,30,35-44 years,35-44,229,112945,202.8
,2010,2010,Montana,30,45-54 years,45-54,593,149832,395.8
,2010,2010,Montana,30,55-64 years,55-64,1025,138858,738.2
,2010,2010,Nebraska,31,25-34 years,25-34,177,245176,72.2
,2010,2010,Nebraska,31,35-44 years,35-44,294,220838,133.1
,2010,2010,Nebraska,31,45-54 years,45-54,903,258726,349.0
,2010,2010,Nebraska,31,55-64 years,55-64,1632,213176,765.6
,2010,2010,Nevada,32,25-34 years,25-34,395,387286,102.0
,2010,2010,Nevada,32,35-44 years,35-44,716,383043,186.9
,2010,2010,Nevada,32,45-54 years,45-54,1696,376527,450.4
,2010,2010,Nevada,32,55-64 years,55-64,3013,315499,955.0
,2010,2010,New Hampshire,33,25-34 years,25-34,161,144472,111.4
,2010,2010,New Hampshire,33,35-44 years,35-44,232,179178,129.5
,2010,2010,New Hampshire,33,45-54 years,45-54,680,225961,300.9
,2010,2010,New Hampshire,33,55-64 years,55-64,1144,178243,641.8
,2010,2010,New Jersey,34,25-34 years,25-34,936,1109801,84.3
,2010,2010,New Jersey,34,35-44 years,35-44,1698,1238297,137.1
,2010,2010,New Jersey,34,45-54 years,45-54,4604,1379196,333.8
,2010,2010,New Jersey,34,55-64 years,55-64,7783,1046165,744.0
,2010,2010,New Mexico,35,25-34 years,25-34,411,267245,153.8
,2010,2010,New Mexico,35,35-44 years,35-44,612,248523,246.3
,2010,2010,New Mexico,35,45-54 years,45-54,1375,292009,470.9
,2010,2010,New Mexico,35,55-64 years,55-64,2073,256936,806.8
,2010,2010,New York,36,25-34 years,25-34,1963,2659337,73.8
,2010,2010,New York,36,35-44 years,35-44,3573,2610017,136.9
,2010,2010,New York,36,45-54 years,45-54,9748,2878691,338.6
,2010,2010,New York,36,55-64 years,55-64,17196,2303668,746.5
,2010,2010,North Carolina,37,25-34 years,25-34,1381,1246593,110.8
,2010,2010,North Carolina,37,35-44 years,35-44,2411,1327151,181.7
,2010,2010,North Carolina,37,45-54 years,45-54,6202,1368646,453.1
,2010,2010,North Carolina,37,55-64 years,55-64,10552,1138761,926.6
,2010,2010,North Dakota,38,25-34 years,25-34,82,90485,90.6
,2010,2010,North Dakota,38,35-44 years,35-44,133,75262,176.7
,2010,2010,North Dakota,38,45-54 years,45-54,316,96657,326.9
,2010,2010,North Dakota,38,55-64 years,55-64,570,81819,696.7
,2010,2010,Ohio,39,25-34 years,25-34,1622,1409959,115.0
,2010,2010,Ohio,39,35-44 years,35-44,2808,1479831,189.8
,2010,2010,Ohio,39,45-54 years,45-54,7838,1742191,449.9
,2010,2010,Ohio,39,55-64 years,55-64,13537,1452266,932.1
,2010,2010,Oklahoma,40,25-34 years,25-34,754,506755,148.8
,2010,2010,Oklahoma,40,35-44 years,35-44,1149,460937,249.3
,2010,2010,Oklahoma,40,45-54 years,45-54,3008,525611,572.3
,2010,2010,Oklahoma,40,55-64 years,55-64,5080,440482,1153.3
,2010,2010,Oregon,41,25-34 years,25-34,409,524144,78.0
