year,state,state_code,deaths,population,crude_rate
2000,Nevada,32,444,231239,192.00913340742693
2001,Nevada,32,489,247530,197.55181190158768
2002,Nevada,32,434,261068,166.2402132777667
2003,Nevada,32,468,273956,170.83035231935054
2004,Nevada,32,440,289021,152.23807266600005
2005,Nevada,32,504,302779,166.45804365560357
2006,Nevada,32,498,315278,157.95583580205405
2007,Nevada,32,481,327199,147.0053392583718
2008,Nevada,32,447,335009,133.4292511544466
2009,Nevada,32,475,341927,138.91854109210445
2010,Nevada,32,470,346898,135.48651188533805
2011,Nevada,32,436,351612,124.00031853292833
2012,Nevada,32,440,354473,124.12793075918336
2013,Nevada,32,493,358572,137.4898207333534
2014,Nevada,32,509,364837,139.5143584669318
2015,Nevada,32,521,371958,140.06957774802532
2016,Nevada,32,563,377807,149.01788479302922
2017,Nevada,32,507,383214,132.30205577040505
2018,Nevada,32,510,385962,132.13736067281235
2019,Nevada,32,511,388736,131.4516792887718
1999,New Hampshire,33,211,140829,149.82709527157047
2000,New Hampshire,33,222,146193,151.85405593975088
2001,New Hampshire,33,221,153434,144.03587210135956
2002,New Hampshire,33,231,159647,144.69423164857466
2003,New Hampshire,33,209,165820,126.0402846460017
2004,New Hampshire,33,189,172179,109.76948408342481
2005,New Hampshire,33,216,178148,121.2475020769248
2006,New Hampshire,33,206,184359,111.7385101893588
2007,New Hampshire,33,198,189136,104.68657473986973
2008,New Hampshire,33,199,193329,102.9333416093809
2009,New Hampshire,33,204,197002,103.5522482005259
2010,New Hampshire,33,188,199943,94.02679763732664
2011,New Hampshire,33,187,202442,92.37213621679297
2012,New Hampshire,33,209,202300,103.31191300049431
2013,New Hampshire,33,210,201748,104.0902512044729
2014,New Hampshire,33,156,201325,77.4866509375388
2015,New Hampshire,33,175,201140,87.004076762454
2016,New Hampshire,33,242,200863,120.48012824661585
2017,New Hampshire,33,193,199847,96.57387901744835
2018,New Hampshire,33,225,198384,113.41640454875393
2019,New Hampshire,33,214,195700,109.35104752171692
1999,New Jersey,34,1402,900235,155.73711308713834
2000,New Jersey,34,1491,919834,162.0944648708354
2001,New Jersey,34,1380,952819,144.83338388508207
2002,New Jersey,34,1359,981605,138.44672755334375
2003,New Jersey,34,1340,1008575,132.86071933173042
2004,New Jersey,34,1280,1035050,123.66552340466643
2005,New Jersey,34,1308,1061831,123.18344444643263
2006,New Jersey,34,1226,1087410,112.74496280151921
2007,New Jersey,34,1230,1110005,110.81031166526277
2008,New Jersey,34,1168,1128352,103.51379711295765
2009,New Jersey,34,1104,1153430,95.7145210372541
2010,New Jersey,34,1222,1171944,104.27119384543971
2011,New Jersey,34,1212,1190096,101.84052378967748
2012,New Jersey,34,1216,1194731,101.78023337470945
2013,New Jersey,34,1252,1200423,104.29656879283385
2014,New Jersey,34,1146,1206993,94.94669811672479
2015,New Jersey,34,1111,1212321,91.64239504223717
2016,New Jersey,34,1146,1207100,94.93828183249109
2017,New Jersey,34,1174,1209362,97.07597890457944
2018,New Jersey,34,1131,1191019,94.96070171844445
2019,New Jersey,34,1095,1176864,93.04388612447998
1999,New Mexico,35,289,190886,151.39926448246598
2000,New Mexico,35,253,196118,129.00396699945952
2001,New Mexico,35,294,203907,144.18337771631187
2002,New Mexico,35,301,211841,142.08769784885834
2003,New Mexico,35,270,219502,123.00571293200062
2004,New Mexico,35,278,227172,122.3742362615111
2005,New Mexico,35,296,235485,125.69802747521074
2006,New Mexico,35,282,244321,115.42192443547627
2007,New Mexico,35,332,252171,131.65669327559473
2008,New Mexico,35,319,257684,123.79503578025799
2009,New Mexico,35,339,262861,128.9654988758317
2010,New Mexico,35,327,266570,122.66946768203474
2011,New Mexico,35,338,268211,126.02018560014317
2012,New Mexico,35,293,265081,110.53225240586839
2013,New Mexico,35,347,260817,133.04347492686443
2014,New Mexico,35,329,258080,127.47985120892746
2015,New Mexico,35,325,255889,127.00819495953324
2016,New Mexico,35,377,254019,148.41409500864108
2017,New Mexico,35,342,251532,135.966795477315
2018,New Mexico,35,347,249021,139.3456776737705
2019,New Mexico,35,425,246011,172.75650275800675
1999,New York,36,3722,1973792,188.57103484055057
2000,New York,36,3659,2013112,181.7583919821649
2001,New York,36,3505,2077140,168.74163513292316
2002,New York,36,3583,2130192,168.20080067899983
2003,New York,36,3406,2182074,156.09003177710747
2004,New York,36,3298,2232087,147.7540973985333
2005,New York,36,3288,2283701,143.97681657975366
2006,New York,36,3310,2329862,142.06850019443212
2007,New York,36,3201,2370498,135.03491671370318
2008,New York,36,3248,2407802,134.89481277945612
2009,New York,36,3165,2454425,128.95077258421014
2010,New York,36,3025,2489508,121.50995297062714
2011,New York,36,2928,2526537,115.88985239479968
2012,New York,36,3013,2528706,119.15185078850605
2013,New York,36,3009,2539435,118.49092416226445
2014,New York,36,2971,2549465,116.53425326490067
2015,New York,36,3040,2559109,118.79134495638912
2016,New York,36,3024,2543910,118.87212991025626
2017,New York,36,2946,2535328,116.1979830617577
2018,New York,36,3019,2484113,121.5323135461229
2019,New York,36,2880,2445384,117.7729141926176
1999,North Carolina,37,1770,850625,208.08229243203527
2000,North Carolina,37,1800,872472,206.31034577613954
2001,North Carolina,37,1701,912629,186.38460973736315
2002,North Carolina,37,1726,947164,182.22820968702356
2003,North Carolina,37,1737,981446,176.98375662033365
2004,North Carolina,37,1681,1013173,165.91440948386898
2005,North Carolina,37,1715,1050198,163.3025391402383
2006,North Carolina,37,1792,1088352,164.65261239010908
2007,North Carolina,37,1756,1127959,155.67941742563337
2008,North Carolina,37,1792,1157597,154.8034419577798
2009,North Carolina,37,1707,1186182,143.9070901429966
2010,North Carolina,37,1704,1205412,141.36245532647757
2011,North Carolina,37,1755,1228967,142.8028580100198
2012,North Carolina,37,1726,1233088,139.97378938080655
2013,North Carolina,37,1770,1243141,142.3812745295988
2014,North Carolina,37,1623,1254510,129.373221417127
2015,North Carolina,37,1674,1270116,131.7989852895326
2016,North Carolina,37,1648,1291652,127.58854552154914
2017,North Carolina,37,1637,1301801,125.74886637819452
2018,North Carolina,37,1685,1308288,128.79427159769102
2019,North Carolina,37,1575,1311408,120.09992313604918
1999,North Dakota,38,125,68748,181.8234712282539
2000,North Dakota,38,128,70324,182.01467493316648
2001,North Dakota,38,120,72871,164.67456189705095
2002,North Dakota,38,111,75107,147.78915414009347
2003,North Dakota,38,129,77279,166.92762587507605
2004,North Dakota,38,102,79721,127.9462124158001
2005,North Dakota,38,97,82177,118.03789381457099
2006,North Dakota,38,123,84283,145.93690305281018
2007,North Dakota,38,105,86212,121.79278986683987
2008,North Dakota,38,118,87775,134.4346340074053
2009,North Dakota,38,119,89461,133.01885737919318
2010,North Dakota,38,114,90701,125.6876991433391
2011,North Dakota,38,106,91861,115.39173316206008
2012,North Dakota,38,100,92277,108.36936614757741
2013,North Dakota,38,104,92649,112.25161631534068
2014,North Dakota,38,122,93014,131.163050723547
2015,North Dakota,38,110,93408,117.76293251113394
2016,North Dakota,38,91,92321,98.56912295144117
2017,North Dakota,38,96,90534,106.03751076943469
2018,North Dakota,38,93,89006,104.48733793227423
2019,North Dakota,38,109,87712,124.27033929222912
1999,Ohio,39,2427,1224787,198.1569040167801
2000,Ohio,39,2490,1249545,199.27253520281383
2001,Ohio,39,2487,1291809,192.52072094249226
2002,Ohio,39,2515,1329008,189.23889096228163
2003,Ohio,39,2318,1365582,169.74447524938086
2004,Ohio,39,2368,1400682,169.0605005276001
2005,Ohio,39,2335,1436040,162.59992757861897
2006,Ohio,39,2450,1468385,166.84997463199366
2007,Ohio,39,2359,1495053,157.78704835213202
2008,Ohio,39,2355,1515775,155.36606686348568
2009,Ohio,39,2097,1541045,136.07649354820919
2010,Ohio,39,2243,1559026,143.87187898085085
2011,Ohio,39,2180,1574209,138.48224727466302
2012,Ohio,39,2245,1563920,143.5495421760704
2013,Ohio,39,2178,1558869,139.71667920781027
2014,Ohio,39,2204,1554036,141.8242563235343
2015,Ohio,39,2218,1551669,142.94285701396367
2016,Ohio,39,2204,1541051,143.01927710374284
2017,Ohio,39,2195,1530338,143.43236592177675
2018,Ohio,39,2203,1512987,145.60600983352796
2019,Ohio,39,2138,1491801,143.3167024288092
1999,Oklahoma,40,936,367078,254.98667858057416
2000,Oklahoma,40,993,375086,264.73928645697254
2001,Oklahoma,40,900,387455,232.28503955298032
2002,Oklahoma,40,1024,398825,256.7542155080549
2003,Oklahoma,40,1020,409114,249.31926064617687
2004,Oklahoma,40,1015,418982,242.25384384054684
2005,Oklahoma,40,955,430037,222.07391457014165
2006,Oklahoma,40,972,442285,219.76779678261755
2007,Oklahoma,40,948,451824,209.8162116222246
2008,Oklahoma,40,943,460313,204.86060571828298
2009,Oklahoma,40,880,468166,187.9675157956793
2010,Oklahoma,40,942,473330,199.01548602454946
2011,Oklahoma,40,900,477402,188.52036648359243
2012,Oklahoma,40,937,474250,197.57511860832895
2013,Oklahoma,40,943,473577,199.1228459152366
2014,Oklahoma,40,936,473555,197.65391559586533
2015,Oklahoma,40,1022,474387,215.43592046156405
2016,Oklahoma,40,880,473229,185.95648195693838
2017,Oklahoma,40,911,470903,193.45810071288565
2018,Oklahoma,40,760,467677,162.50531884185025
2019,Oklahoma,40,702,464397,151.1637672077985
1999,Oregon,41,553,391436,141.27469113724848
2000,Oregon,41,540,401765,134.40692942391698
2001,Oregon,41,521,418622,124.45595310327695
2002,Oregon,41,556,433408,128.28558771411696
2003,Oregon,41,589,446585,131.88978581904902
2004,Oregon,41,495,458387,107.98735566235518
2005,Oregon,41,527,471108,111.8639462713433
2006,Oregon,41,535,484611,110.39782423428275
2007,Oregon,41,527,495226,106.41606054609412
2008,Oregon,41,503,502619,100.07580294417839
2009,Oregon,41,526,509247,103.28975919347586
2010,Oregon,41,459,513563,89.37559754110012
2011,Oregon,41,472,518816,90.97637698143465
2012,Oregon,41,491,516137,95.12978143399911
2013,Oregon,41,455,514132,88.49867349241052
2014,Oregon,41,432,515659,83.77629402376377
2015,Oregon,41,458,519353,88.18664761732387
2016,Oregon,41,448,521270,85.94394459685
2017,Oregon,41,460,521698,88.173617686861
2018,Oregon,41,370,519263,71.25483618128
2019,Oregon,41,386,515928,74.81664108170132
1999,Pennsylvania,42,2510,1347570,186.26119607886787
2000,Pennsylvania,42,2415,1377327,175.33962523060973
2001,Pennsylvania,42,2343,1423999,164.5366323993205
2002,Pennsylvania,42,2364,1466762,161.1713420445853
2003,Pennsylvania,42,2428,1508858,160.91640167596952
2004,Pennsylvania,42,2221,1550050,143.28570046127544
2005,Pennsylvania,42,2366,1591396,148.67449710819935
2006,Pennsylvania,42,2314,1631832,141.80381313762692
2007,Pennsylvania,42,2356,1664493,141.5446024705421
2008,Pennsylvania,42,2232,1688924,132.15514730088506
2009,Pennsylvania,42,2147,1719762,124.84285616265505
2010,Pennsylvania,42,2143,1743042,122.94597605794927
2011,Pennsylvania,42,2113,1765846,119.6593587436277
2012,Pennsylvania,42,2089,1756592,118.92346088334683
2013,Pennsylvania,42,2061,1752531,117.6013434284472
2014,Pennsylvania,42,2045,1748938,116.92810151074538
2015,Pennsylvania,42,2037,1745890,116.67401726340148
2016,Pennsylvania,42,2123,1731361,122.62029698023693
2017,Pennsylvania,42,2121,1717264,123.51042122818623
2018,Pennsylvania,42,2163,1693140,127.75080619440801
2019,Pennsylvania,42,2065,1667299,123.85301016794227
1999,Rhode Island,44,192,108297,177.2902296462506
2000,Rhode Island,44,187,111684,167.43669639339566
2001,Rhode Island,44,187,116487,160.53293500562293
2002,Rhode Island,44,224,120562,185.79651963305187
2003,Rhode Island,44,195,124566,156.54351909830933
2004,Rhode Island,44,203,127965,158.6371273395069
2005,Rhode Island,44,232,130609,177.62941298072874
2006,Rhode Island,44,175,133641,130.94783786412853
2007,Rhode Island,44,203,135883,149.39322799761558
2008,Rhode Island,44,182,137363,132.49565021148345
2009,Rhode Island,44,183,139867,130.83858236753485
2010,Rhode Island,44,153,141450,108.16542948038177
2011,Rhode Island,44,171,142569,119.9419228584054
2012,Rhode Island,44,172,142011,121.11737823126377
2013,Rhode Island,44,168,142066,118.2548956118987
2014,Rhode Island,44,185,141743,130.51790917364528
2015,Rhode Island,44,159,141352,112.48514347161696
2016,Rhode Island,44,118,141095,83.63159573337113
2017,Rhode Island,44,132,140417,94.0057115591417
2018,Rhode Island,44,156,138709,112.46566552999444
2019,Rhode Island,44,136,136887,99.35202027950062
1999,South Carolina,45,1023,430768,237.48282137948965
2000,South Carolina,45,978,443581,220.47833428393008
2001,South Carolina,45,904,461761,195.77227180294568
2002,South Carolina,45,896,477422,187.6746358567473
2003,South Carolina,45,942,492941,191.09792044078299
2004,South Carolina,45,986,508632,193.85331634659244
2005,South Carolina,45,987,524849,188.0540879376735
2006,South Carolina,45,978,542764,180.18881134341999
2007,South Carolina,45,909,559718,162.40321018798753
2008,South Carolina,45,941,573928,163.95784837122426
2009,South Carolina,45,1049,586145,178.9659555229508
2010,South Carolina,45,1027,594199,172.83771934991475
2011,South Carolina,45,1000,603835,165.6081545455298
2012,South Carolina,45,930,602356,154.3937472192524
2013,South Carolina,45,991,605030,163.79353089929424
2014,South Carolina,45,953,609381,156.38820376742956
2015,South Carolina,45,980,615282,159.2765593662743
2016,South Carolina,45,929,622974,149.12339840828028
2017,South Carolina,45,990,626388,158.04900477020632
2018,South Carolina,45,904,629725,143.55472626940332
2019,South Carolina,45,868,632099,137.3202615413092
1999,South Dakota,46,135,78031,173.00816342222961
2000,South Dakota,46,128,80454,159.09712382230842
2001,South Dakota,46,146,83996,173.8178008476594
2002,South Dakota,46,123,86886,141.56480906014778
2003,South Dakota,46,146,90085,162.06915690736525
2004,South Dakota,46,130,93349,139.26233810753195
2005,South Dakota,46,140,96450,145.15292897874548
2006,South Dakota,46,163,99469,163.8701504991505
2007,South Dakota,46,131,102500,127.8048780487805
2008,South Dakota,46,131,104950,124.82134349690328
2009,South Dakota,46,152,106938,142.13843535506555
2010,South Dakota,46,150,108359,138.42874149816814
2011,South Dakota,46,137,110172,124.35101477689432
2012,South Dakota,46,150,110587,135.63981299791115
2013,South Dakota,46,140,110552,126.6372385845575
2014,South Dakota,46,165,110384,149.4781852442383
2015,South Dakota,46,140,110081,127.17907722495252
2016,South Dakota,46,151,109559,137.8252813552515
2017,South Dakota,46,139,108489,128.12358856658278
2018,South Dakota,46,149,107598,138.47841037937508
2019,South Dakota,46,164,106788,153.57530808705098
1999,Tennessee,47,1526,625527,243.9542977361489
2000,Tennessee,47,1564,640729,244.09695830842682
2001,Tennessee,47,1515,663972,228.1722723247366
2002,Tennessee,47,1539,684518,224.82973420713554
2003,Tennessee,47,1649,703725,234.32448754840317
2004,Tennessee,47,1546,722389,214.01211812472226
2005,Tennessee,47,1546,743038,208.06472885639766
2006,Tennessee,47,1685,765789,220.03450036498302
2007,Tennessee,47,1608,783676,205.18683741750417
2008,Tennessee,47,1596,800406,199.39880510640853
2009,Tennessee,47,1607,815502,197.05653695515153
2010,Tennessee,47,1651,827014,199.63386351379785
2011,Tennessee,47,1650,839121,196.63433521506434
2012,Tennessee,47,1672,836336,199.91964951885367
2013,Tennessee,47,1645,836139,196.7376237682969
2014,Tennessee,47,1670,838470,199.17230193089793
2015,Tennessee,47,1687,843988,199.88435854538216
2016,Tennessee,47,1629,849568,191.74451015104148
2017,Tennessee,47,1617,853809,189.38661925559464
2018,Tennessee,47,1666,854610,194.94272241139234
2019,Tennessee,47,1702,853144,199.49738848306967
1999,Texas,48,3737,1994241,187.3895883195662
2000,Texas,48,3838,2060618,186.2548031706993
2001,Texas,48,3857,2166204,178.05340586574488
2002,Texas,48,3799,2257051,168.31697644404136
2003,Texas,48,3702,2346777,157.7482649608378
2004,Texas,48,3773,2437152,154.81184595790498
2005,Texas,48,3851,2533198,152.0212790314851
2006,Texas,48,3849,2638456,145.88077269433336
2007,Texas,48,3945,2730368,144.48601800196897
2008,Texas,48,3949,2814053,140.331401007728
2009,Texas,48,3944,2898986,136.04756973645266
2010,Texas,48,3918,2959891,132.36973929107526
2011,Texas,48,3988,3037792,131.2795609442648
2012,Texas,48,3978,3069204,129.61015299080805
2013,Texas,48,4048,3104118,130.407413635693
2014,Texas,48,4017,3158652,127.17450355404773
2015,Texas,48,4165,3216944,129.47070262957638
2016,Texas,48,4130,3256541,126.8216798130286
2017,Texas,48,4310,3304448,130.43025643012086
2018,Texas,48,4413,3332645,132.4173441815735
2019,Texas,48,4079,3354355,121.60310998686782
1999,Utah,49,179,182845,97.89712598102219
2000,Utah,49,200,188468,106.11881062037055
2001,Utah,49,207,198883,104.08129402714158
2002,Utah,49,182,207588,87.67366129063336
2003,Utah,49,196,215576,90.91921178609863
2004,Utah,49,203,223577,90.79645938535717
2005,Utah,49,210,233228,90.04064692060987
2006,Utah,49,211,243228,86.74988077030605
2007,Utah,49,225,252083,89.25631637198859
2008,Utah,49,218,259656,83.95723572726993
2009,Utah,49,206,266158,77.39763599065216
2010,Utah,49,188,271249,69.30901127746094
2011,Utah,49,237,277869,85.29199011044773
2012,Utah,49,216,281801,76.64983445764919
2013,Utah,49,211,285911,73.79918925819574
2014,Utah,49,214,289926,73.81193821871788
2015,Utah,49,201,295570,68.00419528368914
2016,Utah,49,213,301259,70.70328189365297
2017,Utah,49,263,305718,86.02699219542193
2018,Utah,49,188,310181,60.6097730035044
2019,Utah,49,217,315018,68.88495260588284
1999,Vermont,50,115,72419,158.7981054695591
2000,Vermont,50,93,74698,124.50132533668908
2001,Vermont,50,93,77749,119.61568637538747
2002,Vermont,50,87,80339,108.29111639427924
2003,Vermont,50,106,82709,128.16017603888332
2004,Vermont,50,89,85287,104.35353570884192
2005,Vermont,50,90,87568,102.77727023570253
2006,Vermont,50,108,89734,120.35571801101031
2007,Vermont,50,101,91514,110.36562711716239
2008,Vermont,50,108,92651,116.5664698708055
2009,Vermont,50,92,93893,97.98387526226662
2010,Vermont,50,105,94801,110.75832533412094
2011,Vermont,50,120,95309,125.9062627873548
2012,Vermont,50,84,94345,89.03492500927447
2013,Vermont,50,99,92901,106.56505312106437
2014,Vermont,50,106,91814,115.45080270982638
2015,Vermont,50,127,90927,139.67248452054946
2016,Vermont,50,126,89534,140.72866173744052
2017,Vermont,50,112,88252,126.90930517155418
2018,Vermont,50,124,86681,143.05326426783265
2019,Vermont,50,118,84918,138.95758260910526
1999,Virginia,51,1222,772192,158.2507977290622
2000,Virginia,51,1290,793633,162.5436442285036
2001,Virginia,51,1275,829022,153.7956773161629
2002,Virginia,51,1303,859444,151.60964530556964
2003,Virginia,51,1254,885990,141.53658619171773
2004,Virginia,51,1193,915418,130.32297813676374
2005,Virginia,51,1303,942831,138.20080162828756
2006,Virginia,51,1279,969645,131.90394422701092
2007,Virginia,51,1257,992349,126.6691456332399
2008,Virginia,51,1254,1011482,123.97650180626052
2009,Virginia,51,1230,1035200,118.81761978361669
2010,Virginia,51,1188,1052676,112.85523750897713
2011,Virginia,51,1151,1069551,107.61525163362944
2012,Virginia,51,1147,1070373,107.15890628780808
2013,Virginia,51,1120,1071835,104.49369539154813
2014,Virginia,51,1120,1074475,104.23695293050093
2015,Virginia,51,1163,1080185,107.66674227099989
2016,Virginia,51,1184,1089912,108.6326235512592
2017,Virginia,51,1131,1091262,103.64147198381323
2018,Virginia,51,1132,1084637,104.3667143938479
2019,Virginia,51,1106,1076950,102.69743256418589
1999,Washington,53,886,649041,136.50909572738857
2000,Washington,53,910,667087,136.41399097868793
2001,Washington,53,917,698588,131.2647798129942
2002,Washington,53,974,725932,134.1723467211805
2003,Washington,53,976,751065,129.94880602877248
2004,Washington,53,911,777425,117.18172170948966
2005,Washington,53,953,803948,118.54000507495509
2006,Washington,53,842,830320,101.40668657866847
2007,Washington,53,914,852961,107.15613023338699
2008,Washington,53,974,870282,111.91774620180584
2009,Washington,53,887,887917,99.89672458123901
2010,Washington,53,981,900203,108.97541998860258
2011,Washington,53,876,912922,95.9556238101393
2012,Washington,53,877,912907,96.06674064280371
2013,Washington,53,913,913303,99.96682371567815
2014,Washington,53,930,918729,101.22680355142812
2015,Washington,53,829,927614,89.3690694620823
2016,Washington,53,827,937746,88.190192226893
2017,Washington,53,897,942113,95.21150859822548
2018,Washington,53,917,938542,97.70473777412198
2019,Washington,53,880,934103,94.20802630973245
1999,West Virginia,54,526,220243,238.82711368806275
2000,West Virginia,54,539,224516,240.07197705286035
2001,West Virginia,54,526,230557,228.14314898268105
2002,West Virginia,54,514,236243,217.5725841612238
2003,West Virginia,54,521,241799,215.46821947154453
2004,West Virginia,54,414,246462,167.97721352581738
2005,West Virginia,54,504,251253,200.5946197657341
2006,West Virginia,54,476,255337,186.42029944739696
2007,West Virginia,54,476,258697,183.99904134953246
2008,West Virginia,54,456,261004,174.70996613078725
2009,West Virginia,54,433,264441,163.74162856743092
2010,West Virginia,54,416,267140,155.72359062663773
2011,West Virginia,54,467,268082,174.20043121134577
2012,West Virginia,54,434,264290,164.21355329373037
2013,West Virginia,54,412,261029,157.8368687004126
2014,West Virginia,54,413,257537,160.36530673262484
2015,West Virginia,54,376,254590,147.68844023724418
2016,West Virginia,54,435,250795,173.4484339799438
2017,West Virginia,54,394,246907,159.57425265383324
2018,West Virginia,54,472,243115,194.14680295333486
2019,West Virginia,54,407,238665,170.53191712232626
1999,Wisconsin,55,910,577051,157.69836634890157
2000,Wisconsin,55,885,592650,149.32928372563907
2001,Wisconsin,55,928,617602,150.25858076884467
2002,Wisconsin,55,892,639516,139.48048211459917
2003,Wisconsin,55,886,660479,134.14506744347665
2004,Wisconsin,55,836,682508,122.48940671757693
2005,Wisconsin,55,855,704817,121.30808422611827
2006,Wisconsin,55,816,725701,112.44300338569191
2007,Wisconsin,55,916,744282,123.07163145151972
2008,Wisconsin,55,888,759561,116.90963596077209
2009,Wisconsin,55,899,775208,115.96887545020176
2010,Wisconsin,55,902,785550,114.8240086563554
2011,Wisconsin,55,914,797021,114.67702858519412
2012,Wisconsin,55,951,796223,119.43890091092571
2013,Wisconsin,55,936,797332,117.39150065468336
2014,Wisconsin,55,891,795953,111.9412829652002
2015,Wisconsin,55,897,794916,112.84211161934091
2016,Wisconsin,55,897,789893,113.55968466615097
2017,Wisconsin,55,888,784192,113.23757447155799
2018,Wisconsin,55,867,775048,111.8640393885282
2019,Wisconsin,55,889,765128,116.18970943423844
1999,Wyoming,56,84,58474,143.65358962957896
2000,Wyoming,56,87,60532,143.72563272318772
2001,Wyoming,56,94,63229,148.6659602397634
2002,Wyoming,56,78,65864,118.42584720029151
2003,Wyoming,56,108,68089,158.61592915155165
2004,Wyoming,56,86,70146,122.60143130043053
2005,Wyoming,56,85,72316,117.53968692958681
2006,Wyoming,56,72,74406,96.76638980727361
2007,Wyoming,56,109,76336,142.78977153636555
2008,Wyoming,56,98,77800,125.96401028277634
2009,Wyoming,56,97,79217,122.44846434477448
2010,Wyoming,56,93,79969,116.29506433743074
2011,Wyoming,56,103,80419,128.07918526716324
2012,Wyoming,56,92,80347,114.5033417551371
2013,Wyoming,56,92,79513,115.70435023203754
2014,Wyoming,56,107,78234,136.76917964056548
2015,Wyoming,56,88,77250,113.915857605178
2016,Wyoming,56,92,76442,120.35268569634493
2017,Wyoming,56,82,74882,109.5056221788948
2018,Wyoming,56,90,73332,122.72950417280315
2019,Wyoming,56,72,72115,99.84053248283992
,,,,,
