year,state,state_code,deaths,population,crude_rate
2002,Nevada,32,398,222218,179.10340296465634
2003,Nevada,32,417,237753,175.39210861692598
2004,Nevada,32,390,254534,153.22118066741575
2005,Nevada,32,455,268302,169.58501986567376
2006,Nevada,32,441,281046,156.9138148203497
2007,Nevada,32,429,292057,146.88913465522143
2008,Nevada,32,416,299377,138.95523036171784
2009,Nevada,32,450,307809,146.19455571474518
2010,Nevada,32,430,315499,136.29203262133953
2011,Nevada,32,409,326307,125.3420858271505
2012,Nevada,32,434,331410,130.95561389215774
2013,Nevada,32,489,337169,145.03112682364036
2014,Nevada,32,484,345541,140.07020874512722
2015,Nevada,32,524,354173,147.95029547706912
2016,Nevada,32,544,362520,150.0606863069624
2017,Nevada,32,505,370813,136.18724262633725
2018,Nevada,32,507,376561,134.6395404728583
2019,Nevada,32,506,383476,131.95089132044768
1999,New Hampshire,33,204,105806,192.8057009999433
2000,New Hampshire,33,175,109659,159.5856245269426
2001,New Hampshire,33,179,114338,156.55337683010023
2002,New Hampshire,33,182,123874,146.92348676881346
2003,New Hampshire,33,192,132028,145.4236980034538
2004,New Hampshire,33,160,139799,114.4500318314151
2005,New Hampshire,33,170,146914,115.71395510298542
2006,New Hampshire,33,165,154056,107.10391026639662
2007,New Hampshire,33,182,160698,113.25592104444362
2008,New Hampshire,33,159,166583,95.44791485325634
2009,New Hampshire,33,172,172791,99.5422215277416
2010,New Hampshire,33,155,178243,86.95993671560734
2011,New Hampshire,33,166,186217,89.1433112981092
2012,New Hampshire,33,175,189512,92.34243741821098
2013,New Hampshire,33,186,193326,96.21054591725893
2014,New Hampshire,33,151,197695,76.38028275879512
2015,New Hampshire,33,159,201847,78.77253563342532
2016,New Hampshire,33,213,206156,103.31981606162323
2017,New Hampshire,33,194,209284,92.69700502666234
2018,New Hampshire,33,183,212515,86.11156859515799
2019,New Hampshire,33,198,214314,92.38780480976511
1999,New Jersey,34,1261,741079,170.15729767001898
2000,New Jersey,34,1346,753984,178.51837704778882
2001,New Jersey,34,1228,777179,158.00735737841603
2002,New Jersey,34,1238,823026,150.42052134440468
2003,New Jersey,34,1212,856564,141.49555666593506
2004,New Jersey,34,1165,885260,131.59975600388586
2005,New Jersey,34,1220,914151,133.45716407901978
2006,New Jersey,34,1127,942325,119.59780330565357
2007,New Jersey,34,1070,965741,110.7957516559823
2008,New Jersey,34,1075,984093,109.23764319022693
2009,New Jersey,34,1038,1017034,102.06148467012902
2010,New Jersey,34,1104,1046165,105.52828664694384
2011,New Jersey,34,1065,1087367,97.94301280064597
2012,New Jersey,34,1140,1103563,103.30175984515608
2013,New Jersey,34,1119,1127705,99.22807826514912
2014,New Jersey,34,1082,1154228,93.74231087792013
2015,New Jersey,34,1059,1179790,89.76173725832564
2016,New Jersey,34,1080,1195810,90.3153511009274
2017,New Jersey,34,1169,1216805,96.07126860918552
2018,New Jersey,34,1134,1219331,93.00181821014966
2019,New Jersey,34,1064,1223649,86.95303963800077
1999,New Mexico,35,260,155004,167.73760677143815
2000,New Mexico,35,241,158752,151.80911106631726
2001,New Mexico,35,255,164474,155.03970232377154
2002,New Mexico,35,281,175716,159.91713901978193
2003,New Mexico,35,236,185465,127.24772868196155
2004,New Mexico,35,238,195983,121.43910441211737
2005,New Mexico,35,255,207446,122.92355600975675
2006,New Mexico,35,261,219588,118.85895404120444
2007,New Mexico,35,304,230911,131.6524548419088
2008,New Mexico,35,316,239930,131.70508064852248
2009,New Mexico,35,310,249269,124.36363928125839
2010,New Mexico,35,282,256936,109.7549584332285
2011,New Mexico,35,315,266321,118.27831827005755
2012,New Mexico,35,300,267370,112.2040617870367
2013,New Mexico,35,309,267967,115.31270641534218
2014,New Mexico,35,293,269400,108.76020786933927
2015,New Mexico,35,317,271481,116.76691923191679
2016,New Mexico,35,373,273230,136.5150239724774
2017,New Mexico,35,359,274690,130.69278095307436
2018,New Mexico,35,371,274147,135.32885641644813
2019,New Mexico,35,413,272921,151.32584154389
1999,New York,36,3679,1665039,220.95578542004122
2000,New York,36,3549,1687987,210.25043439315587
2001,New York,36,3408,1731539,196.81913026504168
2002,New York,36,3421,1821153,187.84802814480716
2003,New York,36,3422,1888829,181.1704500513281
2004,New York,36,3269,1953661,167.32688014962676
2005,New York,36,3236,2017490,160.3973253894691
2006,New York,36,3187,2079639,153.24775117219863
2007,New York,36,3099,2133869,145.229158865891
2008,New York,36,3201,2178218,146.95498797641005
2009,New York,36,3067,2244247,136.66053691951018
2010,New York,36,2930,2303668,127.1884663935949
2011,New York,36,2862,2389166,119.79075543516022
2012,New York,36,2940,2414879,121.74523029932348
2013,New York,36,2858,2457489,116.29757040621544
2014,New York,36,2838,2499610,113.53771188305376
2015,New York,36,2904,2544000,114.15094339622641
2016,New York,36,2991,2567707,116.4852531850402
2017,New York,36,2970,2600201,114.22193899625452
2018,New York,36,3070,2594621,118.32171249673844
2019,New York,36,2960,2597156,113.9708203896878
1999,North Carolina,37,1573,709827,221.60329206975783
2000,North Carolina,37,1579,723712,218.18071276972057
2001,North Carolina,37,1478,752652,196.37229423425435
2002,North Carolina,37,1504,805084,186.81280462659797
2003,North Carolina,37,1566,850994,184.02009884911058
2004,North Carolina,37,1490,894026,166.66181967862232
2005,North Carolina,37,1486,940018,158.08207927933293
2006,North Carolina,37,1559,986089,158.09931963544872
2007,North Carolina,37,1553,1033276,150.29866173219935
2008,North Carolina,37,1593,1068596,149.07411219955907
2009,North Carolina,37,1541,1108180,139.05683192261185
2010,North Carolina,37,1548,1138761,135.93721597420353
2011,North Carolina,37,1612,1187466,135.75125519383292
2012,North Carolina,37,1602,1199314,133.57636115312587
2013,North Carolina,37,1625,1219917,133.20578367216788
2014,North Carolina,37,1552,1242592,124.90020859622466
2015,North Carolina,37,1643,1270500,129.31916568280207
2016,North Carolina,37,1616,1300928,124.21901903871698
2017,North Carolina,37,1640,1321678,124.08468628516175
2018,North Carolina,37,1709,1342983,127.25403076583991
2019,North Carolina,37,1597,1362125,117.24327796641276
1999,North Dakota,38,115,53119,216.4950394397485
2000,North Dakota,38,96,53433,179.66425242827466
2001,North Dakota,38,98,54454,179.96841370698203
2002,North Dakota,38,97,57007,170.15454242461453
2003,North Dakota,38,101,59292,170.343385279633
2004,North Dakota,38,94,61906,151.84311698381418
2005,North Dakota,38,87,65048,133.74738654532038
2006,North Dakota,38,90,68009,132.33542619359204
2007,North Dakota,38,78,71725,108.7486929243639
2008,North Dakota,38,97,75112,129.14048354457344
2009,North Dakota,38,91,78775,115.51888289431926
2010,North Dakota,38,103,81819,125.88763001258876
2011,North Dakota,38,86,86016,99.9813988095238
2012,North Dakota,38,92,87948,104.60726793105016
2013,North Dakota,38,88,90186,97.57612046215598
2014,North Dakota,38,95,92232,103.00112759129154
2015,North Dakota,38,105,94184,111.4839038477873
2016,North Dakota,38,100,95008,105.25429437521052
2017,North Dakota,38,83,95281,87.11075660414983
2018,North Dakota,38,94,94823,99.13206711451862
2019,North Dakota,38,111,93878,118.23856494599374
1999,Ohio,39,2283,1002437,227.7449854704086
2000,Ohio,39,2258,1008906,223.80677684541473
2001,Ohio,39,2159,1028082,210.0027040644618
2002,Ohio,39,2188,1088895,200.9376477989154
2003,Ohio,39,2111,1134752,186.03183779363246
2004,Ohio,39,2064,1181099,174.75249746210943
2005,Ohio,39,2046,1229686,166.38393866401665
2006,Ohio,39,2147,1276348,168.21431145737682
2007,Ohio,39,2080,1319693,157.61241440244055
2008,Ohio,39,2115,1356505,155.91538549434023
2009,Ohio,39,1883,1407110,133.8203836231709
2010,Ohio,39,2076,1452266,142.94901898137118
2011,Ohio,39,1990,1515607,131.3005284351418
2012,Ohio,39,2058,1529618,134.54339580208915
2013,Ohio,39,2035,1555900,130.7924673822225
2014,Ohio,39,2146,1576266,136.14453398093977
2015,Ohio,39,2119,1595430,132.81685815109407
2016,Ohio,39,2203,1605369,137.22701758910256
2017,Ohio,39,2222,1612275,137.81767998635468
2018,Ohio,39,2150,1611548,133.41209818137594
2019,Ohio,39,2207,1604683,137.53495238623452
1999,Oklahoma,40,863,311587,276.96919319483806
2000,Oklahoma,40,896,316329,283.2494017304768
2001,Oklahoma,40,821,323194,254.0269930753665
2002,Oklahoma,40,978,340815,286.9592007394041
2003,Oklahoma,40,964,353939,272.3633168427328
2004,Oklahoma,40,955,366550,260.53744373209656
2005,Oklahoma,40,874,378946,230.63972175455075
2006,Oklahoma,40,908,393271,230.88404687861552
2007,Oklahoma,40,879,405474,216.78332026221162
2008,Oklahoma,40,830,416838,199.1181226279754
2009,Oklahoma,40,779,429509,181.36988980440458
2010,Oklahoma,40,903,440482,205.00270158598988
2011,Oklahoma,40,876,457541,191.45825182879784
2012,Oklahoma,40,926,461599,200.60702037916025
2013,Oklahoma,40,950,469130,202.50250463624153
2014,Oklahoma,40,970,475218,204.116847425813
2015,Oklahoma,40,1038,483511,214.6797073903179
2016,Oklahoma,40,929,487868,190.42035960546707
2017,Oklahoma,40,964,491296,196.21572331140493
2018,Oklahoma,40,808,493444,163.7470513371325
2019,Oklahoma,40,745,493694,150.9031910454654
1999,Oregon,41,470,295963,158.80363423806355
2000,Oregon,41,450,304388,147.83762829020856
2001,Oregon,41,441,318978,138.25404886857402
2002,Oregon,41,468,345146,135.59479176928025
2003,Oregon,41,517,366967,140.88460270269533
2004,Oregon,41,431,388633,110.90154464494779
2005,Oregon,41,433,412758,104.90408423337645
2006,Oregon,41,446,436836,102.09781245135473
2007,Oregon,41,481,457934,105.0369703931134
2008,Oregon,41,458,476616,96.09413028517716
2009,Oregon,41,471,495581,95.03996319471489
2010,Oregon,41,405,509566,79.47940011696228
2011,Oregon,41,420,529187,79.36702904644294
2012,Oregon,41,452,532698,84.8510788476773
2013,Oregon,41,429,536794,79.91892606847318
2014,Oregon,41,412,540634,76.20682384015804
2015,Oregon,41,438,545128,80.34810173023583
2016,Oregon,41,444,547973,81.02588996173169
2017,Oregon,41,428,547596,78.15981124770816
2018,Oregon,41,385,544485,70.70901861391958
2019,Oregon,41,390,538950,72.36292791539104
1999,Pennsylvania,42,2316,1120735,206.65010015748592
2000,Pennsylvania,42,2259,1131625,199.62443388931845
2001,Pennsylvania,42,2134,1152727,185.12622676488016
2002,Pennsylvania,42,2142,1219528,175.64172368326106
2003,Pennsylvania,42,2094,1272073,164.61319436856218
2004,Pennsylvania,42,2054,1322301,155.33528296507376
2005,Pennsylvania,42,2127,1374904,154.70171008303126
2006,Pennsylvania,42,2110,1427051,147.85736459313648
2007,Pennsylvania,42,2136,1477670,144.55189589015137
2008,Pennsylvania,42,2074,1518364,136.59438711665976
2009,Pennsylvania,42,1974,1573126,125.48263775438203
2010,Pennsylvania,42,1918,1622344,118.2240018146583
2011,Pennsylvania,42,2016,1694836,118.94956208152294
2012,Pennsylvania,42,1960,1710262,114.60232408835606
2013,Pennsylvania,42,1937,1740849,111.2675481905668
2014,Pennsylvania,42,1976,1767678,111.78506492698331
2015,Pennsylvania,42,2005,1791880,111.89365359287453
2016,Pennsylvania,42,2114,1804053,117.18059280963476
2017,Pennsylvania,42,2166,1811818,119.54843146497055
2018,Pennsylvania,42,2177,1809805,120.28920242788588
2019,Pennsylvania,42,2135,1804883,118.29021604170464
1999,Rhode Island,44,172,86875,197.98561151079136
2000,Rhode Island,44,163,88989,183.16870624459202
2001,Rhode Island,44,178,92134,193.19686543512708
2002,Rhode Island,44,206,98687,208.74076626100705
2003,Rhode Island,44,173,103626,166.94651921332485
2004,Rhode Island,44,186,108229,171.85781999279305
2005,Rhode Island,44,199,112190,177.377662893306
2006,Rhode Island,44,156,116178,134.27671331921707
2007,Rhode Island,44,180,119726,150.34328383141505
2008,Rhode Island,44,178,122375,145.45454545454544
2009,Rhode Island,44,159,126712,125.4814066544605
2010,Rhode Island,44,131,130589,100.31472788672859
2011,Rhode Island,44,173,135676,127.50965535540553
2012,Rhode Island,44,147,136882,107.3917680922254
2013,Rhode Island,44,167,139878,119.38975392842333
2014,Rhode Island,44,154,142384,108.15822002472187
2015,Rhode Island,44,162,144825,111.85914034179181
2016,Rhode Island,44,124,146895,84.41403723748256
2017,Rhode Island,44,134,148578,90.18831859360067
2018,Rhode Island,44,170,149158,113.97310234784591
2019,Rhode Island,44,129,149609,86.22475920566276
1999,South Carolina,45,891,363014,245.44507925314176
2000,South Carolina,45,898,372911,240.80812848105847
2001,South Carolina,45,800,387682,206.3546927636568
2002,South Carolina,45,837,414059,202.1451049246605
2003,South Carolina,45,853,436968,195.20880247523846
2004,South Carolina,45,836,459419,181.96896514946053
2005,South Carolina,45,868,483000,179.71014492753622
2006,South Carolina,45,888,507662,174.91953307515632
2007,South Carolina,45,812,530939,152.9365897023952
2008,South Carolina,45,800,550714,145.26596382151172
2009,South Carolina,45,921,568892,161.893645894124
2010,South Carolina,45,949,583795,162.55706198237394
2011,South Carolina,45,887,606691,146.20292702545447
2012,South Carolina,45,879,610723,143.9277708551995
2013,South Carolina,45,921,620062,148.53353374339986
2014,South Carolina,45,875,631307,138.6013460962733
2015,South Carolina,45,956,644291,148.38015741334274
2016,South Carolina,45,891,658202,135.3687773662189
2017,South Carolina,45,978,667336,146.55286092762864
2018,South Carolina,45,881,678299,129.88372384449926
2019,South Carolina,45,866,689144,125.66314152049499
1999,South Dakota,46,112,61483,182.16417546313613
2000,South Dakota,46,102,62349,163.5952461146129
2001,South Dakota,46,115,63986,179.72681524083393
2002,South Dakota,46,91,67263,135.28983244874595
2003,South Dakota,46,121,70504,171.62146828548737
2004,South Dakota,46,99,74448,132.9787234042553
2005,South Dakota,46,120,78419,153.02413955801526
2006,South Dakota,46,140,82567,169.55926701951142
2007,South Dakota,46,108,87090,124.00964519462626
2008,South Dakota,46,121,90851,133.18510528227537
2009,South Dakota,46,134,94612,141.6310827379191
2010,South Dakota,46,152,97804,155.4128665494254
2011,South Dakota,46,124,103315,120.02129410056622
2012,South Dakota,46,133,106504,124.87793885675654
2013,South Dakota,46,137,109656,124.93616400379368
2014,South Dakota,46,159,111795,142.2246075405877
2015,South Dakota,46,132,114266,115.51992718743985
2016,South Dakota,46,142,115704,122.72695844568901
2017,South Dakota,46,147,116250,126.4516129032258
2018,South Dakota,46,154,117261,131.33096255361968
2019,South Dakota,46,163,117498,138.72576554494546
1999,Tennessee,47,1332,523680,254.3538038496792
2000,Tennessee,47,1427,533251,267.60381133837535
2001,Tennessee,47,1352,548525,246.47919420263432
2002,Tennessee,47,1415,583586,242.46640597958142
2003,Tennessee,47,1459,611333,238.65879970490712
2004,Tennessee,47,1367,638188,214.2002043285051
2005,Tennessee,47,1375,665531,206.6019464157192
2006,Tennessee,47,1488,694825,214.154643255496
2007,Tennessee,47,1413,719742,196.3203481247447
2008,Tennessee,47,1430,741055,192.96813326946042
2009,Tennessee,47,1466,765176,191.58990872688113
2010,Tennessee,47,1485,785715,188.99982818197438
2011,Tennessee,47,1503,817117,183.93938689318665
2012,Tennessee,47,1565,822636,190.24209978653985
2013,Tennessee,47,1569,832204,188.53550331409124
2014,Tennessee,47,1630,842266,193.52556080858065
2015,Tennessee,47,1692,855183,197.8523894885656
2016,Tennessee,47,1649,866723,190.25686407306603
2017,Tennessee,47,1661,877048,189.38530160264887
2018,Tennessee,47,1675,886174,189.0147984481603
2019,Tennessee,47,1780,894697,198.95003559864398
1999,Texas,48,3331,1556665,213.98309848297484
2000,Texas,48,3490,1598190,218.3720333627416
2001,Texas,48,3430,1665762,205.91176890816334
2002,Texas,48,3389,1779656,190.43006064093285
2003,Texas,48,3317,1877300,176.68992702285198
2004,Texas,48,3412,1977043,172.5809706718569
2005,Texas,48,3433,2082926,164.81622486828624
2006,Texas,48,3487,2196687,158.739046573317
2007,Texas,48,3593,2300130,156.20856212474948
2008,Texas,48,3547,2399890,147.79844076186825
2009,Texas,48,3640,2508152,145.12677062634162
2010,Texas,48,3609,2597691,138.93107378822194
2011,Texas,48,3718,2734763,135.95328004657077
2012,Texas,48,3733,2800415,133.30167135942352
2013,Texas,48,3814,2874895,132.66571474784297
2014,Texas,48,3894,2962296,131.45208986542872
2015,Texas,48,4037,3051631,132.28991316446846
2016,Texas,48,4122,3116019,132.2841741337264
2017,Texas,48,4311,3184764,135.36324826580557
2018,Texas,48,4344,3234290,134.310776089961
2019,Texas,48,4121,3275242,125.82276363090118
1999,Utah,49,137,139586,98.14737867694467
2000,Utah,49,169,142508,118.58983355320402
2001,Utah,49,173,148851,116.22360615649205
2002,Utah,49,140,159100,87.99497171590194
2003,Utah,49,167,168065,99.366316603695
2004,Utah,49,169,177578,95.16944666569057
2005,Utah,49,176,188875,93.18332230311053
2006,Utah,49,172,200672,85.7120076542816
2007,Utah,49,194,211226,91.84475396021323
2008,Utah,49,162,221066,73.2812825129147
2009,Utah,49,180,231203,77.85366106841174
2010,Utah,49,163,240241,67.8485354290067
2011,Utah,49,196,254030,77.15624138881235
2012,Utah,49,187,261375,71.54471544715447
2013,Utah,49,196,269589,72.70326311533483
2014,Utah,49,187,276569,67.61423008363194
2015,Utah,49,203,284433,71.37005902971877
2016,Utah,49,210,291159,72.12553965359133
2017,Utah,49,245,296399,82.65884837668143
2018,Utah,49,179,300160,59.63486140724947
2019,Utah,49,205,303134,67.6268580891619
1999,Vermont,50,80,55054,145.3118756130345
2000,Vermont,50,82,56920,144.06184118060435
2001,Vermont,50,70,59255,118.13349084465446
2002,Vermont,50,82,63642,128.84573080669998
2003,Vermont,50,90,67438,133.45591506272427
2004,Vermont,50,73,71444,102.17792956721348
2005,Vermont,50,78,74917,104.11522084440115
2006,Vermont,50,87,78434,110.92128413698141
2007,Vermont,50,88,81761,107.63077751005981
2008,Vermont,50,97,84427,114.89215535314531
2009,Vermont,50,86,87424,98.37115666178624
2010,Vermont,50,84,89973,93.36134173585408
2011,Vermont,50,106,93531,113.33140883771156
2012,Vermont,50,75,94367,79.47693579323281
2013,Vermont,50,81,95257,85.03312092549629
2014,Vermont,50,108,96224,112.2381110741603
2015,Vermont,50,116,96745,119.9028373559357
2016,Vermont,50,115,96891,118.69007441351621
2017,Vermont,50,113,96829,116.70057524088857
2018,Vermont,50,119,96489,123.3301205318741
2019,Vermont,50,118,95379,123.71696075656068
1999,Virginia,51,1089,614851,177.11608178241556
2000,Virginia,51,1139,631611,180.332514791541
2001,Virginia,51,1109,658030,168.53334954333388
2002,Virginia,51,1091,705917,154.55074746747846
2003,Virginia,51,1086,743980,145.97166590499745
2004,Virginia,51,1083,782317,138.43493110848925
2005,Virginia,51,1123,815526,137.70253799388368
2006,Virginia,51,1125,846130,132.95829246096935
2007,Virginia,51,1060,873986,121.28340728570022
2008,Virginia,51,1093,896712,121.88974832499176
2009,Virginia,51,1074,928240,115.70283547358443
2010,Virginia,51,1087,954964,113.82628036240109
2011,Virginia,51,1056,995298,106.09887691927443
2012,Virginia,51,1043,1006448,103.63178226793633
2013,Virginia,51,1078,1022922,105.3843792586336
2014,Virginia,51,1104,1040424,106.11058568429794
2015,Virginia,51,1126,1060937,106.1325978828149
2016,Virginia,51,1151,1080365,106.53806815289278
2017,Virginia,51,1132,1096476,103.23983379481173
2018,Virginia,51,1133,1106872,102.360525878331
2019,Virginia,51,1109,1114417,99.51391624499627
1999,Washington,53,764,482712,158.27242745156533
2000,Washington,53,777,496580,156.47025655483506
2001,Washington,53,782,521330,150.00095908541616
2002,Washington,53,840,564617,148.7734163158389
2003,Washington,53,840,599307,140.1618869794613
2004,Washington,53,795,636967,124.81023349718275
2005,Washington,53,832,675247,123.21417199928322
2006,Washington,53,742,713269,104.02807355990517
2007,Washington,53,792,747598,105.9392882270953
2008,Washington,53,912,777195,117.34506784011735
2009,Washington,53,793,809219,97.99572180089692
2010,Washington,53,847,835165,101.41708524662792
2011,Washington,53,803,872440,92.04071340149467
2012,Washington,53,807,884586,91.2291173498111
2013,Washington,53,862,897344,96.06126524498966
2014,Washington,53,889,911851,97.49399847124147
2015,Washington,53,793,928871,85.37245753177783
2016,Washington,53,806,945770,85.22156549689672
2017,Washington,53,898,956893,93.84539337209071
2018,Washington,53,897,960871,93.35280178088422
2019,Washington,53,864,959608,90.03676501238004
1999,West Virginia,54,466,182958,254.70326523027143
2000,West Virginia,54,477,184816,258.0945372695005
2001,West Virginia,54,453,188133,240.78710274114587
2002,West Virginia,54,400,198874,201.13237527278577
2003,West Virginia,54,478,207416,230.45473830369886
2004,West Virginia,54,366,216478,169.0702981365312
2005,West Virginia,54,450,225624,199.44686735453675
2006,West Virginia,54,387,234904,164.74815243674013
2007,West Virginia,54,395,243082,162.49660608354384
2008,West Virginia,54,409,249897,163.66743098156442
2009,West Virginia,54,394,257937,152.75047782985766
2010,West Virginia,54,396,264825,149.53271028037383
2011,West Virginia,54,409,272741,149.95911872435755
2012,West Virginia,54,397,271725,146.10359738706413
2013,West Virginia,54,371,271930,136.43217004376126
2014,West Virginia,54,431,270492,159.33927805628264
2015,West Virginia,54,382,268922,142.04862376451163
2016,West Virginia,54,453,265906,170.36095462306227
2017,West Virginia,54,433,262100,165.20412056466998
2018,West Virginia,54,473,258370,183.07078995239385
2019,West Virginia,54,421,254726,165.27562949993327
1999,Wisconsin,55,759,450254,168.57151741017293
2000,Wisconsin,55,766,457741,167.34354143500363
2001,Wisconsin,55,770,471454,163.32452370750912
2002,Wisconsin,55,746,499877,149.23671223120888
2003,Wisconsin,55,729,523176,139.34125418597182
2004,Wisconsin,55,682,548147,124.41917952665982
2005,Wisconsin,55,741,574727,128.93077930913287
2006,Wisconsin,55,691,601223,114.93239613254983
2007,Wisconsin,55,771,627843,122.80140098718947
2008,Wisconsin,55,790,649975,121.54313627447209
2009,Wisconsin,55,777,677099,114.7542678397103
2010,Wisconsin,55,773,699811,110.45839519527416
2011,Wisconsin,55,827,732936,112.83386271106892
2012,Wisconsin,55,883,745803,118.39587665911776
2013,Wisconsin,55,843,765445,110.13201471039723
2014,Wisconsin,55,831,780371,106.48781156654975
2015,Wisconsin,55,823,794933,103.53073781060793
2016,Wisconsin,55,873,806268,108.27665242822486
2017,Wisconsin,55,865,815338,106.09097086116432
2018,Wisconsin,55,860,820577,104.80430233847646
2019,Wisconsin,55,867,823018,105.34399004639025
1999,Wyoming,56,70,43236,161.90211860486633
2000,Wyoming,56,76,44590,170.44180309486433
2001,Wyoming,56,73,46021,158.62323721779188
2002,Wyoming,56,68,49408,137.62953367875647
2003,Wyoming,56,78,52317,149.0911176099547
2004,Wyoming,56,73,55046,132.6163572284998
2005,Wyoming,56,76,58125,130.752688172043
2006,Wyoming,56,69,61454,112.27910306896216
2007,Wyoming,56,89,64660,137.64305598515313
2008,Wyoming,56,82,67666,121.18345993556586
2009,Wyoming,56,78,70998,109.86224964083496
2010,Wyoming,56,76,73513,103.38307510236284
2011,Wyoming,56,83,77120,107.62448132780084
2012,Wyoming,56,83,78939,105.14447864807003
2013,Wyoming,56,83,80411,103.21970874631582
2014,Wyoming,56,104,80819,128.68261176208566
2015,Wyoming,56,92,81288,113.17783682708395
2016,Wyoming,56,93,81266,114.43900278099082
2017,Wyoming,56,79,80854,97.70697800974597
2018,Wyoming,56,81,79849,101.44147077608987
2019,Wyoming,56,68,78754,86.34482058054195
