year,state,state_code,deaths,population,crude_rate,unemployment_rate,poverty_rate,cigarette_tax_per_pack,expansion_year,treat_post
1999,Alabama,01,874.0,410542.0,212.88930243434288,4.7,15.3,0.165,3000,0
2000,Alabama,01,861.0,415532.0,207.2042586371206,4.7,14.6,0.165,3000,0
2001,Alabama,01,834.0,425024.0,196.22421322090045,5.1,15.7,0.165,3000,0
2002,Alabama,01,850.0,447523.0,189.9343720881385,5.9,15.4,0.165,3000,0
2003,Alabama,01,785.0,465670.0,168.5743122812292,5.9,15.3,0.165,3000,0
2004,Alabama,01,762.0,485363.0,156.9958979155807,5.6,16.1,0.425,3000,0
2005,Alabama,01,815.0,504487.0,161.55024807378584,4.5,16.9,0.425,3000,0
2006,Alabama,01,793.0,524312.0,151.24582309769755,4.0,16.6,0.425,3000,0
2007,Alabama,01,818.0,542075.0,150.90162800350504,4.1,16.6,0.425,3000,0
2008,Alabama,01,789.0,556340.0,141.81975051227667,5.9,15.9,0.425,3000,0
2009,Alabama,01,856.0,572887.0,149.4186462600827,9.7,17.5,0.425,3000,0
2010,Alabama,01,807.0,588033.0,137.23719587166028,10.4,18.9,0.425,3000,0
2011,Alabama,01,904.0,610224.0,148.1423215081675,9.6,19.1,0.425,3000,0
2012,Alabama,01,801.0,615408.0,130.15755401294751,8.2,19.0,0.425,3000,0
2013,Alabama,01,826.0,622799.0,132.62705945256815,7.4,18.9,0.425,3000,0
2014,Alabama,01,826.0,629476.0,131.2202530358584,6.8,19.2,0.425,3000,0
2015,Alabama,01,832.0,637997.0,130.4081367153764,6.1,18.5,0.425,3000,0
2016,Alabama,01,837.0,645092.0,129.74893503562282,5.8,17.2,0.675,3000,0
2017,Alabama,01,854.0,650545.0,131.2745467262065,4.5,16.9,0.675,3000,0
2018,Alabama,01,871.0,655179.0,132.94076885858675,3.9,16.8,0.675,3000,0
2019,Alabama,01,785.0,657667.0,119.36131811387831,3.2,15.6,0.675,3000,0
1999,Alaska,02,63.0,43341.0,145.35889804111582,6.4,8.8,1.0,2015,0
2000,Alaska,02,70.0,44750.0,156.4245810055866,6.3,8.5,1.0,2015,0
2001,Alaska,02,58.0,47643.0,121.73876540100329,6.3,8.7,1.0,2015,0
2002,Alaska,02,85.0,52428.0,162.1271076523995,7.2,9.3,1.0,2015,0
2003,Alaska,02,64.0,56268.0,113.74138053600626,7.7,9.8,1.0,2015,0
2004,Alaska,02,73.0,60988.0,119.69567783826325,7.4,10.0,1.0,2015,0
2005,Alaska,02,82.0,65507.0,125.17746195063124,6.9,10.8,1.6,2015,0
2006,Alaska,02,56.0,69753.0,80.28328530672516,6.6,10.9,1.6,2015,0
2007,Alaska,02,71.0,73679.0,96.36395716554243,6.2,9.8,1.8,2015,0
2008,Alaska,02,68.0,77967.0,87.2163864198956,6.5,9.2,2.0,2015,0
2009,Alaska,02,96.0,83075.0,115.55823051459524,7.8,9.1,2.0,2015,0
2010,Alaska,02,98.0,85909.0,114.07419478750771,8.0,11.0,2.0,2015,0
2011,Alaska,02,126.0,90885.0,138.63673873576496,7.6,10.8,2.0,2015,0
2012,Alaska,02,89.0,92816.0,95.8886398896742,7.1,10.8,2.0,2015,0
2013,Alaska,02,86.0,92820.0,92.65244559362206,6.9,10.1,2.0,2015,0
2014,Alaska,02,110.0,93050.0,118.21601289629233,6.7,11.4,2.0,2015,0
2015,Alaska,02,117.0,93624.0,124.96795693411944,6.3,10.4,2.0,2015,1
2016,Alaska,02,126.0,95322.0,132.18354629571348,6.6,9.9,2.0,2015,1
2017,Alaska,02,104.0,95366.0,109.05354109431035,6.6,11.0,2.0,2015,1
2018,Alaska,02,109.0,94602.0,115.21955138369168,6.1,11.1,2.0,2015,1
2019,Alaska,02,99.0,93339.0,106.06498891138753,5.6,10.2,2.0,2015,1
1999,Arizona,04,832.0,427747.0,194.50750092928766,4.5,12.8,0.58,2014,0
2000,Arizona,04,774.0,442372.0,174.96586583237635,4.0,12.5,0.58,2014,0
2001,Arizona,04,800.0,464349.0,172.28420864479088,4.7,13.2,0.58,2014,0
2002,Arizona,04,842.0,496951.0,169.43320367601635,6.2,13.6,0.58,2014,0
2003,Arizona,04,820.0,527386.0,155.4838391614491,5.8,13.9,1.18,2014,0
2004,Arizona,04,882.0,559670.0,157.59286722532923,5.0,14.6,1.18,2014,0
2005,Arizona,04,928.0,596994.0,155.44544836296512,4.6,14.4,1.18,2014,0
2006,Arizona,04,913.0,633263.0,144.17390562846717,4.3,14.2,1.18,2014,0
2007,Arizona,04,874.0,660397.0,132.3446351209954,3.7,14.1,2.0,2014,0
2008,Arizona,04,928.0,682249.0,136.02071970790723,5.8,14.7,2.0,2014,0
2009,Arizona,04,879.0,704828.0,124.71127707752814,9.7,16.5,2.0,2014,0
2010,Arizona,04,927.0,726228.0,127.64586328260546,10.4,17.6,2.0,2014,0
2011,Arizona,04,980.0,756230.0,129.59020403845392,9.5,19.0,2.0,2014,0
2012,Arizona,04,963.0,764833.0,125.90983914135504,8.4,18.7,2.0,2014,0
2013,Arizona,04,901.0,776850.0,115.981206153054,7.8,18.6,2.0,2014,0
2014,Arizona,04,880.0,793914.0,110.84323994790368,6.8,18.2,2.0,2014,1
2015,Arizona,04,980.0,813701.0,120.43735966896932,6.1,17.4,2.0,2014,1
2016,Arizona,04,1015.0,831142.0,122.12112972271886,5.5,16.4,2.0,2014,1
2017,Arizona,04,988.0,846253.0,116.74995539159093,5.0,14.9,2.0,2014,1
2018,Arizona,04,892.0,866277.0,102.96937353756361,4.8,14.1,2.0,2014,1
2019,Arizona,04,873.0,880794.0,99.11511658798764,4.8,13.5,2.0,2014,1
1999,Arkansas,05,548.0,251017.0,218.31190716166634,4.5,15.1,0.315,2014,0
2000,Arkansas,05,617.0,256783.0,240.28070394068143,4.2,15.0,0.315,2014,0
2001,Arkansas,05,633.0,262728.0,240.93358911117204,4.8,15.9,0.315,2014,0
2002,Arkansas,05,672.0,276471.0,243.06346777781397,5.3,16.3,0.34,2014,0
2003,Arkansas,05,632.0,286595.0,220.52024634065492,5.8,16.0,0.59,2014,0
2004,Arkansas,05,645.0,297658.0,216.69163939823554,5.6,15.6,0.59,2014,0
2005,Arkansas,05,646.0,308071.0,209.69192166740785,5.3,17.2,0.59,2014,0
2006,Arkansas,05,689.0,318693.0,216.19552359166974,5.2,17.3,0.59,2014,0
2007,Arkansas,05,644.0,327923.0,196.3875665933771,5.4,17.6,0.59,2014,0
2008,Arkansas,05,670.0,335312.0,199.81390466192678,5.4,17.3,0.59,2014,0
2009,Arkansas,05,693.0,343649.0,201.65925115452106,7.7,18.5,1.15,2014,0
2010,Arkansas,05,691.0,350991.0,196.8711448441698,7.8,18.7,1.15,2014,0
2011,Arkansas,05,736.0,363599.0,202.4207987370702,7.9,19.3,1.15,2014,0
2012,Arkansas,05,746.0,364152.0,204.8595092159318,7.2,19.6,1.15,2014,0
2013,Arkansas,05,732.0,366965.0,199.4740642840598,7.0,19.4,1.15,2014,0
2014,Arkansas,05,733.0,369673.0,198.28334771541338,5.9,18.7,1.15,2014,1
2015,Arkansas,05,781.0,374520.0,208.5335896614333,5.0,18.7,1.15,2014,1
2016,Arkansas,05,796.0,378345.0,210.38998797393913,4.0,17.2,1.15,2014,1
2017,Arkansas,05,889.0,381856.0,232.8102740300008,3.7,16.3,1.15,2014,1
2018,Arkansas,05,805.0,384467.0,209.38077910457852,3.6,16.8,1.15,2014,1
2019,Arkansas,05,888.0,385994.0,230.05538946201236,3.5,16.0,1.15,2014,1
1999,California,06,4641.0,2543047.0,182.49761015034326,5.3,13.7,0.87,2014,0
2000,California,06,4558.0,2614093.0,174.36258006122964,4.9,12.7,0.87,2014,0
2001,California,06,4379.0,2728417.0,160.4959945638808,5.5,12.9,0.87,2014,0
2002,California,06,4586.0,2909487.0,157.6222887402487,6.7,13.3,0.87,2014,0
2003,California,06,4666.0,3062563.0,152.35604949187984,6.9,13.7,0.87,2014,0
2004,California,06,4485.0,3205945.0,139.89634881446813,6.2,13.2,0.87,2014,0
2005,California,06,4680.0,3352893.0,139.58095292632365,5.4,13.3,0.87,2014,0
2006,California,06,4697.0,3487880.0,134.66633026365585,4.9,13.1,0.87,2014,0
2007,California,06,4633.0,3618423.0,128.03920381890123,5.3,12.4,0.87,2014,0
2008,California,06,4561.0,3748885.0,121.6628410847492,7.3,13.3,0.87,2014,0
2009,California,06,4460.0,3905550.0,114.19646400634994,11.5,14.2,0.87,2014,0
2010,California,06,4464.0,4036493.0,110.59105020125143,12.3,15.8,0.87,2014,0
2011,California,06,4577.0,4219756.0,108.46598713290531,11.7,16.6,0.87,2014,0
2012,California,06,4731.0,4303873.0,109.92424730004812,10.4,17.0,0.87,2014,0
2013,California,06,4644.0,4403436.0,105.46309745389736,9.0,16.8,0.87,2014,0
2014,California,06,4500.0,4519600.0,99.5663333038322,7.6,16.4,0.87,2014,1
2015,California,06,4671.0,4629863.0,100.88851441176553,6.2,15.4,0.87,2014,1
2016,California,06,4780.0,4688718.0,101.94684346552724,5.5,14.4,0.87,2014,1
2017,California,06,4776.0,4762678.0,100.2797165796218,4.8,13.3,2.87,2014,1
2018,California,06,4804.0,4781226.0,100.47632134519472,4.3,12.8,2.87,2014,1
2019,California,06,4744.0,4786635.0,99.10929076480659,4.1,11.8,2.87,2014,1
1999,Colorado,08,478.0,329046.0,145.2684427101378,3.0,8.9,0.2,2014,0
2000,Colorado,08,415.0,339307.0,122.30811624870691,2.7,8.9,0.2,2014,0
2001,Colorado,08,401.0,357994.0,112.01305049805305,3.8,8.7,0.2,2014,0
2002,Colorado,08,489.0,387560.0,126.17401176592011,5.7,9.5,0.2,2014,0
2003,Colorado,08,454.0,413675.0,109.74799057230918,6.1,10.0,0.2,2014,0
2004,Colorado,08,466.0,437960.0,106.40241117910311,5.6,10.2,0.2,2014,0
2005,Colorado,08,441.0,465940.0,94.64737949092158,5.1,10.9,0.84,2014,0
2006,Colorado,08,482.0,494724.0,97.42806089860204,4.2,11.6,0.84,2014,0
2007,Colorado,08,483.0,523432.0,92.27559644805821,3.7,11.5,0.84,2014,0
2008,Colorado,08,481.0,549645.0,87.51102984653731,4.8,11.2,0.84,2014,0
2009,Colorado,08,491.0,577217.0,85.06332973561071,8.0,12.6,0.84,2014,0
2010,Colorado,08,483.0,597644.0,80.81734276592755,9.2,13.2,0.84,2014,0
2011,Colorado,08,537.0,628620.0,85.42521714231174,8.7,13.4,0.84,2014,0
2012,Colorado,08,536.0,641878.0,83.50496511798193,8.0,13.6,0.84,2014,0
2013,Colorado,08,491.0,656161.0,74.82919588332742,6.7,12.9,0.84,2014,0
2014,Colorado,08,577.0,670286.0,86.08265725376928,5.0,12.1,0.84,2014,1
2015,Colorado,08,548.0,685560.0,79.93465196335842,3.7,11.5,0.84,2014,1
2016,Colorado,08,558.0,699310.0,79.79293875391457,3.1,11.0,0.84,2014,1
2017,Colorado,08,539.0,706480.0,76.29373796851998,2.6,10.3,0.84,2014,1
2018,Colorado,08,543.0,710600.0,76.41429777652688,3.0,9.7,0.84,2014,1
2019,Colorado,08,525.0,713013.0,73.63119606514888,2.7,9.4,0.84,2014,1
1999,Connecticut,09,506.0,302459.0,167.295402021431,2.5,7.5,0.5,2014,0
2000,Connecticut,09,477.0,308613.0,154.56251032846964,2.1,7.3,0.5,2014,0
2001,Connecticut,09,451.0,319614.0,141.10771117660678,2.9,7.1,0.5,2014,0
2002,Connecticut,09,469.0,341014.0,137.5310104570487,4.4,7.8,1.11,2014,0
2003,Connecticut,09,462.0,356867.0,129.45999490006082,5.4,8.0,1.51,2014,0
2004,Connecticut,09,409.0,370289.0,110.45426680241648,5.0,9.1,1.51,2014,0
2005,Connecticut,09,380.0,383215.0,99.16104536617826,4.9,8.3,1.51,2014,0
2006,Connecticut,09,399.0,396246.0,100.69502278887359,4.4,8.3,1.51,2014,0
2007,Connecticut,09,368.0,407514.0,90.30364600970763,4.5,7.9,1.51,2014,0
2008,Connecticut,09,378.0,416490.0,90.75848159619679,5.6,9.1,2.0,2014,0
2009,Connecticut,09,392.0,430784.0,90.99688010696777,8.3,9.3,2.0,2014,0
2010,Connecticut,09,376.0,443452.0,84.78933458412635,9.5,10.1,3.0,2014,0
2011,Connecticut,09,375.0,461663.0,81.22808195588557,9.0,10.8,3.0,2014,0
2012,Connecticut,09,404.0,467473.0,86.42210352255638,8.4,10.6,3.4,2014,0
2013,Connecticut,09,369.0,477383.0,77.29642655896838,7.9,10.7,3.4,2014,0
2014,Connecticut,09,357.0,487261.0,73.26668869455999,6.6,10.8,3.4,2014,1
2015,Connecticut,09,395.0,496966.0,79.48229858783095,5.6,10.6,3.4,2014,1
2016,Connecticut,09,417.0,504555.0,82.64708505514761,4.9,9.9,3.65,2014,1
2017,Connecticut,09,427.0,510519.0,83.64037381566601,4.4,9.7,3.9,2014,1
2018,Connecticut,09,440.0,511805.0,85.9702425728549,3.9,10.3,4.35,2014,1
2019,Connecticut,09,393.0,513455.0,76.54030051319006,3.6,9.9,4.35,2014,1
1999,Delaware,10,130.0,69886.0,186.0172280571216,3.2,9.4,0.24,2014,0
2000,Delaware,10,156.0,71519.0,218.12385519931766,3.4,8.7,0.24,2014,0
2001,Delaware,10,152.0,74242.0,204.73586379677272,3.5,8.4,0.24,2014,0
2002,Delaware,10,121.0,79580.0,152.0482533299824,4.1,9.3,0.24,2014,0
2003,Delaware,10,129.0,84166.0,153.26854074091676,4.3,9.0,0.24,2014,0
2004,Delaware,10,147.0,88569.0,165.97229278867323,4.0,9.6,0.55,2014,0
2005,Delaware,10,169.0,93127.0,181.4726126687212,4.1,10.3,0.55,2014,0
2006,Delaware,10,133.0,97724.0,136.09758094224551,3.6,10.7,0.55,2014,0
2007,Delaware,10,155.0,101227.0,153.12120284113922,3.4,10.3,0.55,2014,0
2008,Delaware,10,158.0,104777.0,150.79645342012083,4.8,10.3,1.15,2014,0
2009,Delaware,10,141.0,107654.0,130.97516116447136,8.2,11.2,1.15,2014,0
2010,Delaware,10,135.0,110929.0,121.69946542382966,8.3,11.9,1.6,2014,0
2011,Delaware,10,143.0,116232.0,123.02980246403745,7.4,12.6,1.6,2014,0
2012,Delaware,10,118.0,117715.0,100.24211018137025,7.0,12.7,1.6,2014,0
2013,Delaware,10,156.0,120827.0,129.11021543198126,6.5,12.9,1.6,2014,0
2014,Delaware,10,137.0,124032.0,110.45536635706915,5.6,13.0,1.6,2014,1
2015,Delaware,10,147.0,127788.0,115.03427551882805,4.8,12.6,1.6,2014,1
2016,Delaware,10,146.0,130645.0,111.75322438669677,4.5,11.8,1.6,2014,1
2017,Delaware,10,143.0,133226.0,107.33640580667438,4.4,13.0,1.6,2014,1
2018,Delaware,10,102.0,135639.0,75.1996107314268,3.7,12.2,2.1,2014,1
2019,Delaware,10,129.0,137730.0,93.66151165323458,3.6,11.2,2.1,2014,1
1999,District of Columbia,11,93.0,48709.0,190.92980763308628,6.5,17.3,0.65,2014,0
2000,District of Columbia,11,110.0,49783.0,220.9589618946227,5.7,16.3,0.65,2014,0
2001,District of Columbia,11,135.0,51090.0,264.2395772166765,6.3,17.5,0.65,2014,0
2002,District of Columbia,11,137.0,53562.0,255.77835032299018,6.6,17.2,0.65,2014,0
2003,District of Columbia,11,141.0,55081.0,255.98663786060527,6.8,17.5,1.0,2014,0
2004,District of Columbia,11,123.0,56734.0,216.8012126767018,7.5,18.3,1.0,2014,0
2005,District of Columbia,11,131.0,58249.0,224.89656474789268,6.5,18.3,1.0,2014,0
2006,District of Columbia,11,139.0,59845.0,232.26668894644496,5.8,18.1,1.0,2014,0
2007,District of Columbia,11,142.0,60898.0,233.17678741502186,5.5,17.1,1.0,2014,0
2008,District of Columbia,11,141.0,61624.0,228.8069583279242,6.5,16.9,1.0,2014,0
2009,District of Columbia,11,92.0,62750.0,146.61354581673305,9.6,17.6,2.0,2014,0
2010,District of Columbia,11,140.0,63977.0,218.82864154305452,9.8,18.8,2.5,2014,0
2011,District of Columbia,11,104.0,66752.0,155.80057526366252,10.1,19.1,2.5,2014,0
2012,District of Columbia,11,122.0,67538.0,180.63904764725044,8.9,18.8,2.86,2014,0
2013,District of Columbia,11,126.0,68604.0,183.66276018891028,8.4,18.8,2.86,2014,0
2014,District of Columbia,11,135.0,69000.0,195.6521739130435,7.7,18.4,2.86,2014,1
2015,District of Columbia,11,119.0,69689.0,170.75865631591788,6.9,17.7,2.9,2014,1
2016,District of Columbia,11,123.0,70044.0,175.60390611615557,6.2,18.5,2.91,2014,1
2017,District of Columbia,11,102.0,70127.0,145.45039713662354,6.1,16.6,2.92,2014,1
2018,District of Columbia,11,149.0,70302.0,211.94276123012145,5.7,16.1,2.94,2014,1
2019,District of Columbia,11,119.0,69876.0,170.30167725685502,5.5,14.1,4.94,2014,1
1999,Florida,12,3008.0,1509450.0,199.2778826724966,3.9,12.4,0.339,3000,0
2000,Florida,12,2896.0,1559013.0,185.7585536490074,3.7,11.7,0.339,3000,0
2001,Florida,12,3014.0,1628075.0,185.12660657524992,4.7,12.6,0.339,3000,0
2002,Florida,12,2938.0,1734211.0,169.41421776242913,5.6,12.8,0.339,3000,0
2003,Florida,12,2984.0,1825070.0,163.50057806001962,5.3,13.0,0.339,3000,0
2004,Florida,12,3022.0,1923778.0,157.0867324608141,4.6,11.9,0.339,3000,0
2005,Florida,12,2942.0,2023617.0,145.38324198699655,3.7,12.8,0.339,3000,0
2006,Florida,12,2962.0,2108308.0,140.49180669996983,3.3,12.6,0.339,3000,0
2007,Florida,12,2799.0,2171797.0,128.87944867775394,4.0,12.1,0.339,3000,0
2008,Florida,12,2834.0,2217834.0,127.7823317705473,6.3,13.3,0.339,3000,0
2009,Florida,12,2810.0,2274599.0,123.53825883155667,10.2,15.0,0.339,3000,0
2010,Florida,12,2908.0,2337668.0,124.39747645944591,11.3,16.5,1.339,3000,0
2011,Florida,12,2841.0,2433669.0,116.73732130375988,10.2,17.0,1.339,3000,0
2012,Florida,12,2941.0,2463778.0,119.36952111756823,8.7,17.2,1.339,3000,0
2013,Florida,12,2913.0,2506318.0,116.22627296296798,7.5,17.1,1.339,3000,0
2014,Florida,12,3110.0,2573746.0,120.83554476626675,6.5,16.6,1.339,3000,0
2015,Florida,12,3113.0,2653663.0,117.30954533412871,5.5,15.8,1.339,3000,0
2016,Florida,12,3194.0,2727163.0,117.11804538269257,4.9,14.8,1.339,3000,0
2017,Florida,12,3261.0,2797628.0,116.56303125361913,4.3,14.1,1.339,3000,0
2018,Florida,12,3343.0,2854601.0,117.10918618749172,3.6,13.7,1.339,3000,0
2019,Florida,12,3350.0,2898355.0,115.58280472888931,3.2,12.7,1.339,3000,0
1999,Georgia,13,1399.0,642834.0,217.6300569042708,3.8,12.7,0.12,3000,0
2000,Georgia,13,1328.0,661456.0,200.76921216226023,3.5,12.3,0.12,3000,0
2001,Georgia,13,1310.0,692052.0,189.29213411708946,4.0,12.7,0.12,3000,0
2002,Georgia,13,1357.0,742675.0,182.717877941226,5.0,13.0,0.12,3000,0
2003,Georgia,13,1400.0,787342.0,177.81345336588166,4.8,13.4,0.12,3000,0
2004,Georgia,13,1301.0,829508.0,156.8399581438636,4.8,13.7,0.37,3000,0
2005,Georgia,13,1276.0,876063.0,145.6516255109507,5.3,14.5,0.37,3000,0
2006,Georgia,13,1243.0,920050.0,135.10135318732677,4.7,14.8,0.37,3000,0
2007,Georgia,13,1185.0,963487.0,122.99076168126814,4.6,14.3,0.37,3000,0
2008,Georgia,13,1149.0,997267.0,115.2148822732528,6.4,14.7,0.37,3000,0
2009,Georgia,13,1222.0,1036484.0,117.89858791838562,9.9,16.6,0.37,3000,0
2010,Georgia,13,1260.0,1069557.0,117.80578314199244,10.4,18.0,0.37,3000,0
2011,Georgia,13,1239.0,1115955.0,111.02598223046628,10.0,19.2,0.37,3000,0
2012,Georgia,13,1181.0,1134511.0,104.09771258277796,9.0,19.2,0.37,3000,0
2013,Georgia,13,1332.0,1155188.0,115.30590691731562,8.1,19.0,0.37,3000,0
2014,Georgia,13,1327.0,1179203.0,112.53363500601677,7.1,18.4,0.37,3000,0
2015,Georgia,13,1377.0,1209172.0,113.8795804070885,6.1,17.2,0.37,3000,0
2016,Georgia,13,1351.0,1236811.0,109.23253431607577,5.4,16.1,0.37,3000,0
2017,Georgia,13,1395.0,1263562.0,110.40218050242093,4.8,15.1,0.37,3000,0
2018,Georgia,13,1438.0,1285682.0,111.84725305324335,4.0,14.5,0.37,3000,0
2019,Georgia,13,1374.0,1307533.0,105.08338986473,3.6,13.5,0.37,3000,0
1999,Hawaii,15,178.0,103642.0,171.74504544489687,5.2,10.5,1.0,2014,0
2000,Hawaii,15,172.0,106961.0,160.806275184413,4.2,9.9,1.0,2014,0
2001,Hawaii,15,144.0,112826.0,127.6301561696772,4.3,10.4,1.0,2014,0
2002,Hawaii,15,163.0,120150.0,135.66375364128174,4.0,11.0,1.0,2014,0
2003,Hawaii,15,152.0,127779.0,118.95538390502352,3.9,10.8,1.3,2014,0
2004,Hawaii,15,148.0,136741.0,108.23381429125133,3.3,9.0,1.4,2014,0
2005,Hawaii,15,150.0,144668.0,103.68568031631044,2.8,9.9,1.4,2014,0
2006,Hawaii,15,175.0,151933.0,115.18235011485325,2.5,9.4,1.4,2014,0
2007,Hawaii,15,158.0,159336.0,99.16152030928353,2.8,8.5,1.6,2014,0
2008,Hawaii,15,174.0,165503.0,105.13404590853338,4.1,9.3,1.8,2014,0
2009,Hawaii,15,149.0,171079.0,87.09426639155011,6.5,10.4,2.0,2014,0
2010,Hawaii,15,140.0,175562.0,79.74390813501783,6.7,11.1,2.6,2014,0
2011,Hawaii,15,176.0,179596.0,97.99772823448184,6.7,12.1,3.0,2014,0
2012,Hawaii,15,196.0,181200.0,108.16777041942605,5.8,11.8,3.2,2014,0
2013,Hawaii,15,174.0,179346.0,97.01916964972735,4.7,11.2,3.2,2014,0
2014,Hawaii,15,181.0,179789.0,100.67356734839173,4.2,11.5,3.2,2014,1
2015,Hawaii,15,170.0,179443.0,94.7376046989852,3.4,10.7,3.2,2014,1
2016,Hawaii,15,151.0,184406.0,81.88453737947789,2.9,9.5,3.2,2014,1
2017,Hawaii,15,171.0,183072.0,93.40587309910855,2.2,9.5,3.2,2014,1
2018,Hawaii,15,192.0,180727.0,106.23758486557072,2.4,9.0,3.2,2014,1
2019,Hawaii,15,159.0,179137.0,88.75888286618621,2.5,9.0,3.2,2014,1
1999,Idaho,16,170.0,104652.0,162.44314489928524,5.0,12.1,0.28,2020,0
2000,Idaho,16,178.0,107529.0,165.53673892624315,4.6,11.2,0.28,2020,0
2001,Idaho,16,159.0,112692.0,141.09253540624002,5.1,11.5,0.28,2020,0
2002,Idaho,16,184.0,120481.0,152.72117595305482,5.7,11.7,0.28,2020,0
2003,Idaho,16,190.0,127910.0,148.54194355406145,5.6,11.7,0.57,2020,0
2004,Idaho,16,172.0,135383.0,127.04697044680645,4.9,11.5,0.57,2020,0
2005,Idaho,16,169.0,144231.0,117.17314585629997,4.0,13.4,0.57,2020,0
2006,Idaho,16,186.0,153217.0,121.39645078548725,3.4,12.8,0.57,2020,0
2007,Idaho,16,181.0,161630.0,111.98416135618388,3.0,12.1,0.57,2020,0
2008,Idaho,16,171.0,168248.0,101.63568066188007,5.0,12.5,0.57,2020,0
2009,Idaho,16,231.0,174897.0,132.07773718245596,9.1,14.4,0.57,2020,0
2010,Idaho,16,165.0,180313.0,91.5075452130462,9.1,15.8,0.57,2020,0
2011,Idaho,16,191.0,188817.0,101.15614589787997,8.4,16.5,0.57,2020,0
2012,Idaho,16,173.0,192165.0,90.02679988551506,7.5,16.0,0.57,2020,0
2013,Idaho,16,195.0,196012.0,99.48370507928087,6.9,15.6,0.57,2020,0
2014,Idaho,16,209.0,199565.0,104.72778292786812,4.4,14.8,0.57,2020,0
2015,Idaho,16,231.0,203570.0,113.47448052267033,3.9,14.7,0.57,2020,0
2016,Idaho,16,213.0,208250.0,102.28091236494598,3.7,13.8,0.57,2020,0
2017,Idaho,16,209.0,211747.0,98.70269708661752,3.2,12.6,0.57,2020,0
2018,Idaho,16,219.0,214850.0,101.93158017221316,2.9,11.7,0.57,2020,0
2019,Idaho,16,200.0,218360.0,91.59186664224217,2.9,11.0,0.57,2020,0
1999,Illinois,17,2274.0,1029288.0,220.92941917131066,4.4,10.1,0.58,2014,0
2000,Illinois,17,2114.0,1040633.0,203.14558542733124,4.5,10.0,0.58,2014,0
2001,Illinois,17,2098.0,1063657.0,197.24403637638824,5.4,10.1,0.58,2014,0
2002,Illinois,17,2121.0,1121108.0,189.1878391733892,6.5,11.3,0.58,2014,0
2003,Illinois,17,2036.0,1164884.0,174.7813516195604,6.7,11.4,0.98,2014,0
2004,Illinois,17,1983.0,1206900.0,164.3052448421576,6.2,11.9,0.98,2014,0
2005,Illinois,17,1963.0,1254152.0,156.52010282645165,5.7,12.0,0.98,2014,0
2006,Illinois,17,1961.0,1301167.0,150.71086186477217,4.6,12.3,0.98,2014,0
2007,Illinois,17,1924.0,1342516.0,143.3130033459564,5.1,11.9,0.98,2014,0
2008,Illinois,17,1975.0,1380334.0,143.0813122041477,6.5,12.2,0.98,2014,0
2009,Illinois,17,1886.0,1428967.0,131.98345378164785,10.0,13.3,0.98,2014,0
2010,Illinois,17,1865.0,1473207.0,126.59456546160858,10.4,13.8,0.98,2014,0
2011,Illinois,17,1979.0,1537348.0,128.7281734519445,9.8,14.9,0.98,2014,0
2012,Illinois,17,1976.0,1557881.0,126.83895624890476,9.0,14.7,0.98,2014,0
2013,Illinois,17,1878.0,1589904.0,118.12033934124324,9.1,14.6,1.98,2014,0
2014,Illinois,17,1836.0,1619080.0,113.39773204535909,7.2,14.3,1.98,2014,1
2015,Illinois,17,1858.0,1644616.0,112.97470047719345,6.0,13.6,1.98,2014,1
2016,Illinois,17,1795.0,1655713.0,108.41250868960987,5.9,13.0,1.98,2014,1
2017,Illinois,17,1704.0,1666188.0,102.2693717635705,5.0,12.5,1.98,2014,1
2018,Illinois,17,1764.0,1665187.0,105.9340482480346,4.4,12.1,1.98,2014,1
2019,Illinois,17,1641.0,1658283.0,98.95777741193753,4.0,11.4,1.98,2014,1
1999,Indiana,18,1146.0,522962.0,219.13638084602704,2.9,8.7,0.155,2015,0
2000,Indiana,18,1156.0,529844.0,218.17742580835113,3.0,8.8,0.155,2015,0
2001,Indiana,18,1093.0,542610.0,201.43381065590387,4.2,9.0,0.155,2015,0
2002,Indiana,18,1038.0,574351.0,180.72572346874995,5.1,9.6,0.155,2015,0
2003,Indiana,18,1091.0,598272.0,182.35852588789047,5.2,10.0,0.555,2015,0
2004,Indiana,18,1066.0,622598.0,171.21802511411857,5.4,11.1,0.555,2015,0
2005,Indiana,18,1024.0,649036.0,157.77245021847787,5.4,12.2,0.555,2015,0
2006,Indiana,18,1056.0,674227.0,156.62380770867972,5.0,12.5,0.555,2015,0
2007,Indiana,18,1008.0,699158.0,144.17342002809093,4.6,12.3,0.555,2015,0
2008,Indiana,18,1101.0,719819.0,152.95511788380134,5.9,12.9,0.995,2015,0
2009,Indiana,18,1027.0,747106.0,137.4637601625472,10.2,14.4,0.995,2015,0
2010,Indiana,18,1059.0,769143.0,137.6857099395041,10.0,15.3,0.995,2015,0
2011,Indiana,18,1175.0,803177.0,146.29402983402164,8.9,15.8,0.995,2015,0
2012,Indiana,18,1098.0,812629.0,135.11700911486054,8.2,15.5,0.995,2015,0
2013,Indiana,18,1045.0,829486.0,125.98163199861118,7.5,15.8,0.995,2015,0
2014,Indiana,18,1112.0,842381.0,132.00677603127326,5.9,15.2,0.995,2015,0
2015,Indiana,18,1160.0,855764.0,135.55139033658813,4.8,14.4,0.995,2015,1
2016,Indiana,18,1133.0,864467.0,131.06341826813517,4.4,14.0,0.995,2015,1
