year,state,state_code,deaths,population,crude_rate,unemployment_rate,poverty_rate,cigarette_tax_per_pack,expansion_year,treat_post
2010,Indiana,18,11611.0,1715911.0,676.6667968210472,10.0,15.3,0.995,2015,0
2011,Indiana,18,11946.0,1738363.0,687.1982434048584,8.9,15.8,0.995,2015,0
2012,Indiana,18,12030.0,1732932.0,694.1991953521547,8.2,15.5,0.995,2015,0
2013,Indiana,18,12211.0,1734390.0,704.0515685630106,7.5,15.8,0.995,2015,0
2014,Indiana,18,12436.0,1733493.0,717.3954553032519,5.9,15.2,0.995,2015,0
2015,Indiana,18,12600.0,1734738.0,726.3344666456836,4.8,14.4,0.995,2015,1
2016,Indiana,18,12889.0,1730213.0,744.9371840345668,4.4,14.0,0.995,2015,1
2017,Indiana,18,12968.0,1725063.0,751.7406610657117,3.5,13.3,0.995,2015,1
2018,Indiana,18,12908.0,1713110.0,753.4834307195686,3.4,13.0,0.995,2015,1
2019,Indiana,18,12726.0,1699111.0,748.9799077282179,3.3,11.9,0.995,2015,1
1999,Iowa,19,3444.0,638316.0,539.5446769311751,2.7,8.5,0.36,2014,0
2000,Iowa,19,3531.0,650206.0,543.0586614088459,2.7,8.3,0.36,2014,0
2001,Iowa,19,3467.0,671073.0,516.6352989913169,3.3,8.2,0.36,2014,0
2002,Iowa,19,3576.0,689151.0,518.8993413635038,4.0,9.1,0.36,2014,0
2003,Iowa,19,3955.0,706700.0,559.6434130465543,4.5,9.1,0.36,2014,0
2004,Iowa,19,3810.0,724776.0,525.67965826683,4.5,10.5,0.36,2014,0
2005,Iowa,19,3979.0,743605.0,535.0959178596164,4.3,10.8,0.36,2014,0
2006,Iowa,19,4034.0,762251.0,529.222001676613,3.7,11.0,0.36,2014,0
2007,Iowa,19,4154.0,777912.0,533.9935622538281,3.7,11.0,1.36,2014,0
2008,Iowa,19,4348.0,790684.0,549.9036277450916,4.1,11.4,1.36,2014,0
2009,Iowa,19,4336.0,803659.0,539.5323140784835,6.5,11.8,1.36,2014,0
2010,Iowa,19,4495.0,812476.0,553.2471112992876,6.1,12.5,1.36,2014,0
2011,Iowa,19,4557.0,821098.0,554.9885640934456,5.6,12.7,1.36,2014,0
2012,Iowa,19,4641.0,817169.0,567.9363754621137,5.0,12.7,1.36,2014,0
2013,Iowa,19,4740.0,815947.0,580.9200842701794,4.7,12.6,1.36,2014,0
2014,Iowa,19,4778.0,813873.0,587.0694813564279,4.3,12.3,1.36,2014,1
2015,Iowa,19,4746.0,812142.0,584.3805639900412,3.7,12.1,1.36,2014,1
2016,Iowa,19,4864.0,805742.0,603.6671788239908,3.6,11.7,1.36,2014,1
2017,Iowa,19,4919.0,798438.0,616.0778920842946,3.1,10.8,1.36,2014,1
2018,Iowa,19,4837.0,788868.0,613.1570807790404,2.6,11.2,1.36,2014,1
2019,Iowa,19,5058.0,778205.0,649.957273469073,2.7,11.0,1.36,2014,1
1999,Kansas,20,3473.0,561877.0,618.1068098534021,3.5,10.2,0.24,3000,0
2000,Kansas,20,3335.0,574400.0,580.6058495821727,3.7,8.9,0.24,3000,0
2001,Kansas,20,3527.0,596898.0,590.8882254589561,4.3,9.5,0.24,3000,0
2002,Kansas,20,3684.0,616483.0,597.5833883497193,5.1,10.0,0.24,3000,0
2003,Kansas,20,3810.0,634975.0,600.0236229772826,5.6,10.4,0.79,3000,0
2004,Kansas,20,3859.0,652367.0,591.5381985906706,5.5,11.1,0.79,3000,0
2005,Kansas,20,4063.0,671418.0,605.1371872663527,5.1,11.7,0.79,3000,0
2006,Kansas,20,4101.0,688108.0,595.9820260773018,4.4,12.2,0.79,3000,0
2007,Kansas,20,4147.0,704882.0,588.325421843656,4.3,11.2,0.79,3000,0
2008,Kansas,20,4251.0,716536.0,593.2709591702302,4.6,11.3,0.79,3000,0
2009,Kansas,20,4358.0,729538.0,597.3643593616782,7.1,13.2,0.79,3000,0
2010,Kansas,20,4477.0,737511.0,607.0417932749477,7.0,13.5,0.79,3000,0
2011,Kansas,20,4592.0,745054.0,616.3311652578203,6.4,13.8,0.79,3000,0
2012,Kansas,20,4596.0,739901.0,621.1641827758037,5.7,14.0,0.79,3000,0
2013,Kansas,20,4583.0,733315.0,624.9701697087883,5.3,13.9,0.79,3000,0
2014,Kansas,20,4754.0,731201.0,650.1632246126578,4.5,13.5,0.79,3000,0
2015,Kansas,20,4865.0,728095.0,668.1820366847733,4.2,12.9,0.79,3000,0
2016,Kansas,20,4795.0,726517.0,659.9983207550546,4.0,12.2,1.29,3000,0
2017,Kansas,20,4886.0,719199.0,679.3669067949205,3.6,11.9,1.29,3000,0
2018,Kansas,20,4844.0,709362.0,682.8671397678478,3.3,11.9,1.29,3000,0
2019,Kansas,20,4833.0,699466.0,690.9556718982767,3.2,11.3,1.29,3000,0
1999,Kentucky,21,7053.0,907427.0,777.2526054437436,4.5,14.3,0.03,2014,0
2000,Kentucky,21,7081.0,929527.0,761.7852951017022,4.2,13.9,0.03,2014,0
2001,Kentucky,21,7489.0,961309.0,779.0419105615364,5.2,14.7,0.03,2014,0
2002,Kentucky,21,7793.0,990336.0,786.9046465038128,5.8,14.8,0.03,2014,0
2003,Kentucky,21,7908.0,1019563.0,775.6264203389098,6.2,15.0,0.03,2014,0
2004,Kentucky,21,7861.0,1044090.0,752.904443103564,5.5,16.3,0.03,2014,0
2005,Kentucky,21,8231.0,1072902.0,767.1716522105467,5.9,16.9,0.3,2014,0
2006,Kentucky,21,8254.0,1102089.0,748.9413286948694,5.7,17.0,0.3,2014,0
2007,Kentucky,21,8471.0,1123960.0,753.6745079896082,5.4,17.2,0.3,2014,0
2008,Kentucky,21,8829.0,1146722.0,769.9337764514852,6.5,17.3,0.3,2014,0
2009,Kentucky,21,9410.0,1166100.0,806.9633822142184,10.6,18.4,0.6,2014,0
2010,Kentucky,21,9497.0,1182090.0,803.4075239617964,10.3,18.9,0.6,2014,0
2011,Kentucky,21,9662.0,1198024.0,806.4946945971033,9.4,19.1,0.6,2014,0
2012,Kentucky,21,10008.0,1189839.0,841.1222022475309,8.2,19.3,0.6,2014,0
2013,Kentucky,21,9861.0,1191272.0,827.770651874635,7.9,18.8,0.6,2014,0
2014,Kentucky,21,10241.0,1189055.0,861.2721867365261,6.4,19.0,0.6,2014,1
2015,Kentucky,21,10682.0,1189457.0,898.0568444256497,5.3,18.3,0.6,2014,1
2016,Kentucky,21,10865.0,1187322.0,915.0845347765812,5.1,18.2,0.6,2014,1
2017,Kentucky,21,10793.0,1182649.0,912.6122797212021,4.8,17.1,0.6,2014,1
2018,Kentucky,21,10698.0,1174159.0,911.1202145535656,4.2,16.7,0.6,2014,1
2019,Kentucky,21,10752.0,1161951.0,925.3402251902189,4.1,16.0,1.1,2014,1
1999,Louisiana,22,7838.0,943679.0,830.5790422378795,4.9,18.3,0.2,2016,0
2000,Louisiana,22,8285.0,965319.0,858.2655060140742,5.1,17.3,0.2,2016,0
2001,Louisiana,22,8444.0,1000109.0,844.3079704312229,5.6,18.3,0.24,2016,0
2002,Louisiana,22,8532.0,1031950.0,826.7842434226465,6.0,18.1,0.24,2016,0
2003,Louisiana,22,8980.0,1062879.0,844.875098670686,6.2,18.1,0.36,2016,0
2004,Louisiana,22,9078.0,1092639.0,830.8325073514674,5.7,19.2,0.36,2016,0
2005,Louisiana,22,9765.0,1123900.0,868.8495417741792,7.1,20.2,0.36,2016,0
2006,Louisiana,22,9128.0,1096422.0,832.5261623717874,4.1,19.4,0.36,2016,0
2007,Louisiana,22,9011.0,1125130.0,800.8852310399687,4.1,18.8,0.36,2016,0
2008,Louisiana,22,9519.0,1150107.0,827.6621218721388,4.7,17.6,0.36,2016,0
2009,Louisiana,22,9573.0,1173443.0,815.8044319153124,6.7,17.6,0.36,2016,0
2010,Louisiana,22,9567.0,1189937.0,803.9921441219157,7.4,18.8,0.36,2016,0
2011,Louisiana,22,9641.0,1205629.0,799.6655687612026,7.3,20.5,0.36,2016,0
2012,Louisiana,22,9932.0,1200566.0,827.2764679326251,6.7,20.1,0.36,2016,0
2013,Louisiana,22,10330.0,1201086.0,860.0549835731997,6.4,20.0,0.36,2016,0
2014,Louisiana,22,10583.0,1201120.0,881.0943119754895,6.2,19.9,0.36,2016,0
2015,Louisiana,22,10505.0,1200133.0,875.3196520718953,6.3,19.5,0.36,2016,0
2016,Louisiana,22,10467.0,1194838.0,876.0183388877823,6.0,20.1,1.08,2016,1
2017,Louisiana,22,10490.0,1185265.0,885.0341484815632,5.1,19.6,1.08,2016,1
2018,Louisiana,22,10238.0,1169572.0,875.3629532854754,4.8,18.7,1.08,2016,1
2019,Louisiana,22,10168.0,1153018.0,881.8596067017168,4.6,18.8,1.08,2016,1
1999,Maine,23,1750.0,306163.0,571.5909499188341,4.0,10.6,0.74,2019,0
2000,Maine,23,1797.0,315783.0,569.0616657641482,3.3,9.9,0.74,2019,0
2001,Maine,23,1814.0,329150.0,551.1165122284673,3.8,10.2,0.74,2019,0
2002,Maine,23,1935.0,341025.0,567.4070815922586,4.4,11.0,1.0,2019,0
2003,Maine,23,2011.0,352964.0,569.7464897269977,5.1,10.7,1.0,2019,0
2004,Maine,23,1942.0,364393.0,532.9410828418768,4.7,11.5,1.0,2019,0
2005,Maine,23,2191.0,375155.0,584.0252695552505,4.9,12.3,1.0,2019,0
2006,Maine,23,2221.0,385189.0,576.6000586724958,4.7,12.7,2.0,2019,0
2007,Maine,23,2191.0,394024.0,556.0574990355917,4.7,12.2,2.0,2019,0
2008,Maine,23,2198.0,400769.0,548.4456133084145,5.4,12.6,2.0,2019,0
2009,Maine,23,2202.0,406351.0,541.8960455369864,8.3,12.6,2.0,2019,0
2010,Maine,23,2313.0,410676.0,563.2177190778132,8.4,13.1,2.0,2019,0
2011,Maine,23,2286.0,414702.0,551.2392030904119,7.8,14.2,2.0,2019,0
2012,Maine,23,2334.0,411540.0,567.1380667735822,7.2,14.4,2.0,2019,0
2013,Maine,23,2313.0,409470.0,564.8765477324346,6.7,14.0,2.0,2019,0
2014,Maine,23,2349.0,406885.0,577.3129999877116,5.6,14.0,2.0,2019,0
2015,Maine,23,2466.0,404361.0,609.8510983996973,4.4,13.2,2.0,2019,0
2016,Maine,23,2463.0,401038.0,614.156264493639,3.8,12.3,2.0,2019,0
2017,Maine,23,2562.0,397650.0,644.2851754055074,3.4,11.3,2.0,2019,0
2018,Maine,23,2466.0,392154.0,628.8345904925106,3.2,11.6,2.0,2019,0
2019,Maine,23,2512.0,386290.0,650.2886432473013,2.9,10.9,2.0,2019,1
1999,Maryland,24,7708.0,1193472.0,645.8467395967396,3.4,8.0,0.36,2014,0
2000,Maryland,24,8068.0,1225408.0,658.3929597325953,3.6,7.9,0.66,2014,0
2001,Maryland,24,8205.0,1277071.0,642.4858132398276,4.1,7.7,0.66,2014,0
2002,Maryland,24,8493.0,1321843.0,642.5120078556985,4.5,8.3,1.0,2014,0
2003,Maryland,24,8661.0,1363393.0,635.2533715517096,4.5,8.8,1.0,2014,0
2004,Maryland,24,8720.0,1404618.0,620.8093588434721,4.3,9.2,1.0,2014,0
2005,Maryland,24,9012.0,1443478.0,624.3254140347134,4.2,8.3,1.0,2014,0
2006,Maryland,24,9012.0,1478738.0,609.4385888507633,3.8,8.0,1.0,2014,0
2007,Maryland,24,8966.0,1508904.0,594.2061257707581,3.4,8.3,1.0,2014,0
2008,Maryland,24,9026.0,1534657.0,588.1444518221335,4.3,8.2,2.0,2014,0
2009,Maryland,24,9435.0,1571495.0,600.3837110522146,7.1,9.2,2.0,2014,0
2010,Maryland,24,9193.0,1597972.0,575.2916822071976,7.8,9.9,2.0,2014,0
2011,Maryland,24,9146.0,1627087.0,562.1088485127101,7.3,10.2,2.0,2014,0
2012,Maryland,24,9346.0,1632747.0,572.4095649846547,6.9,10.4,2.0,2014,0
2013,Maryland,24,9445.0,1637481.0,576.8005857777891,6.6,10.2,2.0,2014,0
2014,Maryland,24,9548.0,1643118.0,581.0903416553163,5.7,10.4,2.0,2014,1
2015,Maryland,24,9663.0,1650040.0,585.6221667353519,5.0,9.9,2.0,2014,1
2016,Maryland,24,10148.0,1648814.0,615.4726973448794,4.2,9.7,2.0,2014,1
2017,Maryland,24,10141.0,1651984.0,613.8679309242705,4.1,9.4,2.0,2014,1
2018,Maryland,24,10107.0,1631661.0,619.4301389810752,3.8,9.1,2.0,2014,1
2019,Maryland,24,9999.0,1613986.0,619.5221024222019,3.4,9.1,2.0,2014,1
1999,Massachusetts,25,7439.0,1384373.0,537.3551781203475,3.3,9.7,0.76,2014,0
2000,Massachusetts,25,7860.0,1419760.0,553.614695441483,2.8,8.4,0.76,2014,0
2001,Massachusetts,25,8012.0,1472697.0,544.0358743176635,3.8,8.2,0.76,2014,0
2002,Massachusetts,25,8360.0,1515932.0,551.4759237221723,5.2,9.0,0.76,2014,0
2003,Massachusetts,25,8504.0,1557067.0,546.1550466357581,5.7,9.5,1.51,2014,0
2004,Massachusetts,25,8376.0,1597141.0,524.4371035494048,5.1,9.9,1.51,2014,0
2005,Massachusetts,25,8380.0,1636919.0,511.93736525753565,4.8,10.3,1.51,2014,0
2006,Massachusetts,25,8704.0,1675719.0,519.4188285744806,4.7,10.0,1.51,2014,0
2007,Massachusetts,25,8612.0,1712977.0,502.75047475827176,4.5,10.0,1.51,2014,0
2008,Massachusetts,25,8468.0,1745822.0,485.04372152487485,5.3,10.1,1.51,2014,0
2009,Massachusetts,25,8760.0,1786581.0,490.3220173056805,8.1,10.3,2.51,2014,0
2010,Massachusetts,25,8788.0,1815804.0,483.97293981068447,8.1,11.4,2.51,2014,0
2011,Massachusetts,25,8854.0,1847455.0,479.2538925170032,7.2,11.6,2.51,2014,0
2012,Massachusetts,25,8789.0,1855066.0,473.7836820900173,6.7,11.9,2.51,2014,0
2013,Massachusetts,25,9002.0,1863073.0,483.1802081829322,6.7,11.9,2.51,2014,0
2014,Massachusetts,25,9222.0,1871909.0,492.6521534967779,5.7,11.7,3.51,2014,1
2015,Massachusetts,25,9352.0,1883147.0,496.61550585270294,4.8,11.5,3.51,2014,1
2016,Massachusetts,25,9281.0,1878120.0,494.1643771431006,4.0,10.5,3.51,2014,1
2017,Massachusetts,25,9505.0,1876424.0,506.5486265364331,3.8,10.5,3.51,2014,1
2018,Massachusetts,25,9348.0,1860698.0,502.39211306724684,3.5,10.0,3.51,2014,1
2019,Massachusetts,25,9414.0,1836823.0,512.515359400443,3.0,9.5,3.51,2014,1
1999,Michigan,26,14743.0,2180031.0,676.2747869181677,3.8,9.9,0.75,2014,0
2000,Michigan,26,14811.0,2230978.0,663.8792493695589,3.6,9.7,0.75,2014,0
2001,Michigan,26,15101.0,2310403.0,653.6089158471488,5.2,9.8,0.75,2014,0
2002,Michigan,26,15646.0,2381204.0,657.0625616284872,6.2,10.9,0.75,2014,0
2003,Michigan,26,15931.0,2448494.0,650.6448453620878,7.1,11.0,1.25,2014,0
2004,Michigan,26,15864.0,2512778.0,631.3331301054053,7.0,12.5,1.25,2014,0
2005,Michigan,26,16772.0,2573778.0,651.6490544250514,6.8,13.1,2.0,2014,0
2006,Michigan,26,16795.0,2628794.0,638.8861204035006,6.9,13.5,2.0,2014,0
2007,Michigan,26,17236.0,2671540.0,645.1709500887129,7.1,13.9,2.0,2014,0
2008,Michigan,26,17456.0,2699413.0,646.6591069984474,8.2,14.4,2.0,2014,0
2009,Michigan,26,17582.0,2736345.0,642.5359375371162,13.5,16.1,2.0,2014,0
2010,Michigan,26,17886.0,2762030.0,647.5671879016521,12.8,16.7,2.0,2014,0
2011,Michigan,26,18281.0,2786164.0,656.1351018820142,10.1,17.5,2.0,2014,0
2012,Michigan,26,17881.0,2775520.0,644.2396379777483,9.1,17.4,2.0,2014,0
2013,Michigan,26,18288.0,2769322.0,660.3782442056214,8.8,17.0,2.0,2014,0
2014,Michigan,26,18547.0,2762132.0,671.4740642373355,7.2,16.2,2.0,2014,1
2015,Michigan,26,18635.0,2758314.0,675.5938591472907,5.4,15.7,2.0,2014,1
2016,Michigan,26,18981.0,2740872.0,692.5168340586499,5.0,14.9,2.0,2014,1
2017,Michigan,26,18751.0,2722722.0,688.685807805571,4.6,14.1,2.0,2014,1
2018,Michigan,26,18633.0,2692864.0,691.9398825934024,4.2,14.0,2.0,2014,1
2019,Michigan,26,18154.0,2654214.0,683.9689640699656,4.1,12.9,2.0,2014,1
1999,Minnesota,27,5110.0,1039174.0,491.73670626863253,2.7,7.5,0.48,2014,0
2000,Minnesota,27,5140.0,1070565.0,480.1203103034379,3.1,6.9,0.48,2014,0
2001,Minnesota,27,5294.0,1119406.0,472.9293929101684,3.7,7.2,0.48,2014,0
2002,Minnesota,27,5439.0,1159615.0,469.03498143780473,4.4,7.5,0.48,2014,0
2003,Minnesota,27,5483.0,1199412.0,457.1406655928071,4.8,8.0,0.48,2014,0
2004,Minnesota,27,5648.0,1239429.0,455.69371057156155,4.6,8.1,0.48,2014,0
2005,Minnesota,27,5848.0,1280104.0,456.8378819220938,4.1,9.2,0.48,2014,0
2006,Minnesota,27,5932.0,1320237.0,449.31326723913963,4.1,9.7,1.485,2014,0
2007,Minnesota,27,6031.0,1355887.0,444.80107855595634,4.6,9.5,1.493,2014,0
2008,Minnesota,27,6260.0,1386084.0,451.63208001823847,5.4,9.6,1.493,2014,0
2009,Minnesota,27,6535.0,1416737.0,461.27121688782034,7.7,10.9,1.56,2014,0
2010,Minnesota,27,6464.0,1437262.0,449.7440271850227,7.4,11.5,1.56,2014,0
2011,Minnesota,27,6760.0,1460963.0,462.708501173541,6.6,11.8,1.576,2014,0
2012,Minnesota,27,6757.0,1462534.0,462.0063533565716,5.7,11.4,1.6,2014,0
2013,Minnesota,27,6785.0,1467257.0,462.42750929114663,5.0,11.2,1.6,2014,0
2014,Minnesota,27,6804.0,1470329.0,462.75357420006003,4.2,11.4,3.342,2014,1
2015,Minnesota,27,7008.0,1472425.0,475.94953902575685,3.8,10.2,3.426,2014,1
2016,Minnesota,27,7110.0,1466731.0,484.75146431076996,3.9,9.9,3.543,2014,1
2017,Minnesota,27,7176.0,1460714.0,491.26659975874816,3.4,9.5,3.59,2014,1
2018,Minnesota,27,7170.0,1445936.0,495.87256974029276,3.0,9.6,3.614,2014,1
2019,Minnesota,27,7131.0,1429782.0,498.7473614858769,3.3,8.9,3.628,2014,1
1999,Mississippi,28,5341.0,593398.0,900.0704417608418,5.1,18.2,0.18,3000,0
2000,Mississippi,28,5465.0,607804.0,899.1385380813551,5.3,17.6,0.18,3000,0
2001,Mississippi,28,5481.0,628883.0,871.5452635863905,5.5,19.0,0.18,3000,0
2002,Mississippi,28,5818.0,647408.0,898.660504658577,6.4,18.9,0.18,3000,0
2003,Mississippi,28,5927.0,664683.0,891.7032630592327,6.1,18.3,0.18,3000,0
2004,Mississippi,28,6145.0,683135.0,899.5293755992593,6.2,19.3,0.18,3000,0
2005,Mississippi,28,6449.0,701508.0,919.3052680796227,7.7,21.0,0.18,3000,0
2006,Mississippi,28,6457.0,716649.0,900.998954857957,6.4,20.9,0.18,3000,0
2007,Mississippi,28,6473.0,731857.0,884.4624018080035,6.1,20.7,0.18,3000,0
2008,Mississippi,28,6723.0,744419.0,903.120420086,6.7,20.8,0.18,3000,0
2009,Mississippi,28,6564.0,755353.0,868.9976739352329,9.2,21.8,0.68,3000,0
2010,Mississippi,28,6857.0,764301.0,897.1596269009199,10.1,22.4,0.68,3000,0
2011,Mississippi,28,7019.0,771084.0,910.2769607461703,9.8,22.8,0.68,3000,0
2012,Mississippi,28,6968.0,765841.0,909.8494334985982,8.8,23.8,0.68,3000,0
2013,Mississippi,28,7361.0,763600.0,963.986380303824,8.5,23.9,0.68,3000,0
2014,Mississippi,28,7538.0,762733.0,988.2881689922948,7.6,21.9,0.68,3000,0
2015,Mississippi,28,7459.0,761461.0,979.5642849732292,6.5,22.1,0.68,3000,0
2016,Mississippi,28,7530.0,760792.0,989.7580416197857,6.0,21.0,0.68,3000,0
2017,Mississippi,28,7560.0,758947.0,996.116988406305,5.2,19.9,0.68,3000,0
2018,Mississippi,28,7464.0,754686.0,989.0205992956012,4.9,19.8,0.68,3000,0
2019,Mississippi,28,7420.0,747951.0,992.0435964388041,5.5,19.5,0.68,3000,0
1999,Missouri,29,8620.0,1220456.0,706.2933854231533,3.2,11.4,0.17,2021,0
2000,Missouri,29,8684.0,1249860.0,694.7978173555438,3.4,10.6,0.17,2021,0
2001,Missouri,29,8832.0,1296984.0,680.9644529153791,4.5,11.0,0.17,2021,0
2002,Missouri,29,9234.0,1337174.0,690.5608395018149,5.3,11.3,0.17,2021,0
2003,Missouri,29,9662.0,1376928.0,701.7069883102093,5.7,11.6,0.17,2021,0
2004,Missouri,29,9635.0,1415041.0,680.8989986862572,5.9,13.0,0.17,2021,0
2005,Missouri,29,9941.0,1457220.0,682.1893742880279,5.4,13.6,0.17,2021,0
2006,Missouri,29,10231.0,1498951.0,682.5439924320408,4.9,13.8,0.17,2021,0
2007,Missouri,29,10105.0,1534187.0,658.6550400961552,5.1,13.3,0.17,2021,0
2008,Missouri,29,10939.0,1563077.0,699.8375639843719,6.1,13.5,0.17,2021,0
2009,Missouri,29,10890.0,1591432.0,684.2893695740692,9.1,14.6,0.17,2021,0
2010,Missouri,29,10963.0,1611850.0,680.1501380401402,9.4,15.3,0.17,2021,0
2011,Missouri,29,11305.0,1628656.0,694.130620585317,8.6,15.8,0.17,2021,0
2012,Missouri,29,11334.0,1619285.0,699.9385531268431,7.1,16.2,0.17,2021,0
2013,Missouri,29,11600.0,1615139.0,718.2044393702338,6.8,15.8,0.17,2021,0
2014,Missouri,29,11990.0,1610815.0,744.3437017907085,6.2,15.5,0.17,2021,0
2015,Missouri,29,12100.0,1610433.0,751.3507236873562,5.1,14.8,0.17,2021,0
2016,Missouri,29,11851.0,1605519.0,738.1413735994404,4.6,14.0,0.17,2021,0
2017,Missouri,29,11967.0,1596139.0,749.746732584067,3.8,13.4,0.17,2021,0
2018,Missouri,29,12377.0,1581229.0,782.745573221842,3.2,13.2,0.17,2021,0
2019,Missouri,29,12095.0,1563676.0,773.4978345897744,3.2,12.9,0.17,2021,0
1999,Montana,30,1227.0,214241.0,572.7195074705589,5.3,14.3,0.18,2016,0
2000,Montana,30,1243.0,220207.0,564.4688860935393,4.8,13.3,0.18,2016,0
2001,Montana,30,1298.0,229076.0,566.6241771289878,4.6,14.0,0.18,2016,0
2002,Montana,30,1423.0,236966.0,600.5080897681524,4.6,14.0,0.18,2016,0
2003,Montana,30,1404.0,245261.0,572.4513885208003,4.7,14.2,0.7,2016,0
2004,Montana,30,1382.0,253603.0,544.9462348631522,4.5,13.6,0.7,2016,0
2005,Montana,30,1510.0,262169.0,575.9643588677532,4.1,14.6,1.7,2016,0
2006,Montana,30,1516.0,270075.0,561.3255577154495,3.4,14.4,1.7,2016,0
2007,Montana,30,1622.0,277221.0,585.0927599279997,3.4,14.1,1.7,2016,0
2008,Montana,30,1594.0,281961.0,565.3264103900893,4.7,14.1,1.7,2016,0
2009,Montana,30,1709.0,286334.0,596.8554205927344,7.1,15.0,1.7,2016,0
2010,Montana,30,1618.0,288690.0,560.4627801447921,7.2,15.2,1.7,2016,0
2011,Montana,30,1752.0,289989.0,604.1608474804216,6.6,15.2,1.7,2016,0
2012,Montana,30,1742.0,287164.0,606.6219999721413,5.8,15.6,1.7,2016,0
2013,Montana,30,1740.0,283998.0,612.6803709885281,5.3,16.1,1.7,2016,0
2014,Montana,30,1780.0,281473.0,632.3874758857866,4.6,15.2,1.7,2016,0
2015,Montana,30,1918.0,279349.0,686.5963364823215,4.3,14.4,1.7,2016,0
2016,Montana,30,1803.0,278148.0,648.2160576383795,4.3,13.4,1.7,2016,1
2017,Montana,30,1765.0,274916.0,642.0142880006985,4.1,12.7,1.7,2016,1
2018,Montana,30,1735.0,271665.0,638.6542248725452,3.7,12.9,1.7,2016,1
2019,Montana,30,1730.0,267808.0,645.9851834149839,3.5,12.6,1.7,2016,1
1999,Nebraska,31,2006.0,359652.0,557.7613915674041,2.8,9.7,0.34,2020,0
2000,Nebraska,31,1922.0,367294.0,523.2865225132999,2.8,8.9,0.34,2020,0
2001,Nebraska,31,1981.0,381333.0,519.4934610956827,3.2,9.3,0.34,2020,0
2002,Nebraska,31,2140.0,392697.0,544.9494139247307,3.7,10.0,0.34,2020,0
2003,Nebraska,31,2100.0,404529.0,519.1222384550922,3.9,9.9,0.64,2020,0
2004,Nebraska,31,2176.0,416161.0,522.8745605667037,3.9,10.0,0.64,2020,0
2005,Nebraska,31,2174.0,428954.0,506.8142504790723,3.8,11.0,0.64,2020,0
2006,Nebraska,31,2310.0,440260.0,524.6899559351292,3.1,11.3,0.64,2020,0
2007,Nebraska,31,2298.0,450087.0,510.5679568616734,3.0,11.1,0.64,2020,0
2008,Nebraska,31,2412.0,458137.0,526.4800703719629,3.2,10.8,0.64,2020,0
2009,Nebraska,31,2466.0,466311.0,528.8316166678461,4.6,12.2,0.64,2020,0
2010,Nebraska,31,2535.0,471902.0,537.1878059427593,4.7,12.6,0.64,2020,0
2011,Nebraska,31,2569.0,477839.0,537.6287829164216,4.4,12.9,0.64,2020,0
2012,Nebraska,31,2597.0,476423.0,545.1038258018609,3.9,12.8,0.64,2020,0
2013,Nebraska,31,2549.0,474947.0,536.6914624158064,3.7,12.9,0.64,2020,0
2014,Nebraska,31,2715.0,473888.0,572.9201836720913,3.2,12.3,0.64,2020,0
2015,Nebraska,31,2835.0,473192.0,599.1225549037177,3.0,12.2,0.64,2020,0
2016,Nebraska,31,2693.0,470855.0,571.9382824861157,3.1,11.3,0.64,2020,0
2017,Nebraska,31,2743.0,467764.0,586.4068205334314,3.0,10.7,0.64,2020,0
2018,Nebraska,31,2785.0,463019.0,601.4871959897974,2.9,11.0,0.64,2020,0
2019,Nebraska,31,2798.0,458101.0,610.7823383926252,3.1,9.9,0.64,2020,0
1999,Nevada,32,3284.0,438209.0,749.4140923623203,4.1,10.2,0.35,2014,0
2000,Nevada,32,3469.0,459249.0,755.363648042783,4.2,9.4,0.35,2014,0
2001,Nevada,32,3608.0,492786.0,732.1636572467562,5.1,9.3,0.35,2014,0
2002,Nevada,32,3770.0,520577.0,724.1964205103184,5.6,10.1,0.35,2014,0
2003,Nevada,32,4068.0,547060.0,743.6113040617116,5.2,11.0,0.35,2014,0
2004,Nevada,32,4099.0,577519.0,709.760198365768,4.4,11.1,0.8,2014,0
2005,Nevada,32,4459.0,604338.0,737.832140292353,4.2,11.1,0.8,2014,0
2006,Nevada,32,4419.0,630330.0,701.0613488172862,4.1,10.5,0.8,2014,0
2007,Nevada,32,4496.0,653436.0,688.0551423551809,4.8,10.6,0.8,2014,0
2008,Nevada,32,4583.0,668457.0,685.6087975741146,6.9,11.2,0.8,2014,0
2009,Nevada,32,4747.0,682208.0,695.8288381256157,11.1,12.4,0.8,2014,0
2010,Nevada,32,4709.0,692026.0,680.4657628470607,13.3,14.8,0.8,2014,0
2011,Nevada,32,4795.0,701685.0,683.3550667322231,13.0,15.8,0.8,2014,0
2012,Nevada,32,4859.0,707963.0,686.3353028336227,11.5,16.2,0.8,2014,0
2013,Nevada,32,4958.0,716054.0,692.4058800034634,10.0,15.8,0.8,2014,0
2014,Nevada,32,4968.0,729406.0,681.1021570976932,8.2,15.4,0.8,2014,1
2015,Nevada,32,5090.0,743392.0,684.6993241788989,6.9,14.9,0.8,2014,1
2016,Nevada,32,5276.0,755379.0,698.4573306909512,5.8,14.1,1.8,2014,1
2017,Nevada,32,5312.0,767064.0,692.5106640384636,5.0,13.3,1.8,2014,1
2018,Nevada,32,5261.0,771900.0,681.5649695556419,4.4,13.1,1.8,2014,1
2019,Nevada,32,5310.0,777704.0,682.7790521843787,4.1,12.7,1.8,2014,1
